dataset,heldout_outer_fold,feature_block,n_train,n_test,grouping,selected_params,mae,rmse,median_absolute_error,r2
iris,1,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.14582413754799928,0.17106654154464795,0.14133474445854438,-0.30210239020702057
iris,2,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.1698655442267686,0.18778407660989757,0.15319704300292972,-0.28981481399680353
iris,3,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",0.12527315570836123,0.17574775261498657,0.05917084099319726,-2.6080298934438035
iris,4,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.0984059963308963,0.14024560943660616,0.061993897133506615,-0.8434754905111732
letter_recognition,0,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.0068908160156645505}",0.012085696347845114,0.01943257300885047,0.00571538893171775,-0.06125459468292904
letter_recognition,1,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.0062430437210539}",0.012216196760543944,0.020592692571661964,0.00607091260045245,-0.22201515424938134
letter_recognition,2,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.0069981533364405005}",0.01382795563747972,0.021415162607775557,0.0066786864719284005,-0.0011875951023567755
letter_recognition,3,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.00715089363909725}",0.014328661301452345,0.021995828844146508,0.007310207231856901,-0.008077709702586144
letter_recognition,4,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.007326900764006401}",0.019926612571426527,0.03643797455551756,0.006244829866194451,-0.025679619183358815
letter_recognition,0,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.008983690658209914,0.013742905923982807,0.005040740382102074,0.4692180879355887
letter_recognition,1,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",0.012033990397403693,0.018814171564074316,0.005028354699787753,-0.020047791004417226
letter_recognition,2,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",0.008378388806680096,0.01484554978277186,0.004499367486460829,0.5188668524430788
letter_recognition,3,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",0.011407507149973205,0.02067017614567951,0.0034883581754121093,0.10977106964935901
letter_recognition,4,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",0.01190082769516642,0.023559148234973765,0.003407298596761312,0.5712319273708202
letter_recognition,0,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.00983781567081695,0.016731681002590995,0.005441410463288676,0.21324752218791998
letter_recognition,1,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.010889711918784267,0.015889163903287217,0.006825441783103555,0.2724674815702556
letter_recognition,2,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.010540880669024153,0.015098129310162727,0.0062759566375767215,0.502355752232132
letter_recognition,3,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.009774306831514328,0.016081237171752156,0.005912301203319214,0.46116938560777376
letter_recognition,4,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.017035670073534938,0.034923150977995296,0.004440901297190032,0.05782817589443201
letter_recognition,0,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.004271024285138754,0.005728344999120457,0.002940325784815075,0.9077816601030682
letter_recognition,1,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.012884142692641595,0.023321167861129505,0.006080675657979479,-0.5672955827085535
letter_recognition,2,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.007433915015538628,0.010781166064352374,0.0048276879161459245,0.746251094064543
letter_recognition,3,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",0.010325709520727868,0.017056865098140882,0.005886165045863848,0.3938057984565032
letter_recognition,4,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.010430788876616848,0.02332320791173447,0.003197973202636948,0.5797769825054198
letter_recognition,0,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.006826238442545691,0.009539782347519796,0.004374212279706493,0.7442380702869063
letter_recognition,1,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",0.009275210086214097,0.013949832795572922,0.006943220124496826,0.43922541326269016
letter_recognition,2,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",0.008331314147897017,0.010688145065193595,0.007115286985080267,0.7506109467682597
letter_recognition,3,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",0.010015916073604664,0.0176908226411222,0.004113895806772933,0.34790719916542645
letter_recognition,4,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.013140593747679138,0.02642786963146124,0.0038448012735555473,0.46045511338451917
madelon,0,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.00430597349031635}",0.005965647309157444,0.006972388011792494,0.00637212192507675,-0.00812354365574186
madelon,1,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.00373524534681225}",0.0037730447230197514,0.00510213741528249,0.0024904850914903,-0.21980253943809713
madelon,2,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.0038690676381599}",0.00494654629405988,0.0056697199844631535,0.0040999958160608,-0.015400795832697156
madelon,3,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.0038683731296356}",0.006736234384333766,0.008651457701903707,0.00561729323592435,-0.17724596748253751
madelon,4,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.0045108913690426}",0.007096303477100635,0.009917334268090912,0.004508023260459711,-0.13007319305503495
madelon,0,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.004112541905730097,0.005762617513199898,0.002408438074784654,0.31136316088695637
madelon,1,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.005429621663547791,0.006544766067194653,0.004977168317707387,-1.0071206845181937
madelon,2,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.005689624568047647,0.007580031925575529,0.004337515387638215,-0.8149152421587438
madelon,3,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.006779696798461738,0.009282312265460401,0.005951416804798237,-0.35519247873023896
madelon,4,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.007788871146379879,0.012299552589775874,0.003981495405194166,-0.7381821967600426
madelon,0,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.006234997124596276,0.008959900113090696,0.003721080276947661,-0.6647805700710308
madelon,1,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.0033790660677255804,0.004470854992320537,0.0030260813811211814,0.06337359069884008
madelon,2,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.004985176672470446,0.006682591108976394,0.0031611669288833435,-0.4106005715489711
madelon,3,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.0060459136697922885,0.009622478548862777,0.002949089762096783,-0.45633919199798223
madelon,4,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.007196886855462614,0.011122014345330325,0.004585506220219087,-0.4212928511919021
madelon,0,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.004834016113486788,0.006806943872724493,0.003651092630582522,0.03915131179267639
madelon,1,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.0036790964346858864,0.005225798400681726,0.0022205989409769117,-0.2796480344863921
madelon,2,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.0061104953660551095,0.0077606690913532925,0.005798850898298543,-0.9024471903643632
madelon,3,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.008088572939996864,0.010439769739122844,0.006015152213091832,-0.7142354569337386
madelon,4,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.007419782157803624,0.010892971067552978,0.005075419108419958,-0.36335630230168814
madelon,0,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.005928371791896816,0.00832106878414741,0.0033542017922868397,-0.43584938462699996
madelon,1,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.003592857908299975,0.005347572741752512,0.001658178288489433,-0.3399809754622709
madelon,2,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.005060594666630158,0.008090189838898733,0.0029012281938104317,-1.0674342350758814
madelon,3,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.006485648803169638,0.009555834706058782,0.004918457639060297,-0.43623627529039877
madelon,4,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.007941293701544389,0.012489674389190322,0.004486124356554492,-0.7923338312745976
mice_protein_expression,0,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.00232187225256425}",0.017244502003330508,0.025988234460271986,0.01081475264184475,-0.05519400705003519
mice_protein_expression,1,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.00172134998032315}",0.032217662537959754,0.04315297695579196,0.024202133406038,-0.16859747403188852
mice_protein_expression,2,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.0018852373875651}",0.02302003916132258,0.034146977746927015,0.01412910001245415,-0.004102550201215527
mice_protein_expression,3,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.0021512802586757}",0.013998277501051213,0.01975365925357757,0.00984064294613695,-0.015243715390691248
mice_protein_expression,4,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.00271171259324465}",0.015844950496384243,0.02307119414220274,0.010193904033134,-0.05656454302773173
mice_protein_expression,0,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.020391111116653853,0.031833991402695765,0.011197559113900213,-0.583291764689402
mice_protein_expression,1,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.03783846557109948,0.05255449520182472,0.025028129123855856,-0.7332577804220521
mice_protein_expression,2,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.028090137797093812,0.041605675053079355,0.01839964262806155,-0.49066025686514103
mice_protein_expression,3,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.01655424958223599,0.023356614975753143,0.010189449982741933,-0.4193679584759902
mice_protein_expression,4,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.015553658629322656,0.025767432168999065,0.009862388224072961,-0.3179476730400712
mice_protein_expression,0,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.023345775937860323,0.030927659611912114,0.01708122666635245,-0.4944207094555868
mice_protein_expression,1,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.03218761868238506,0.043881447551412926,0.022009427890455954,-0.2083849609522006
mice_protein_expression,2,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.024327075895506516,0.034013730403067176,0.018956237711459448,0.003718519952787047
mice_protein_expression,3,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.017160857577298617,0.024829720919211103,0.010870850028431779,-0.6040535773961753
mice_protein_expression,4,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.023432002896146317,0.031109865123881433,0.01340465569528545,-0.921109595401477
mice_protein_expression,0,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.025996592768526564,0.037643887310623035,0.01627014199298698,-1.213949410367369
mice_protein_expression,1,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.035504939429842154,0.04803049481568734,0.02739093517990586,-0.44769655894637905
mice_protein_expression,2,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.028093499807857154,0.0414682085611304,0.01715101683902999,-0.48082615074029955
mice_protein_expression,3,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.018586175898041627,0.024843787937842934,0.015277911789327057,-0.6058716117916048
mice_protein_expression,4,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.023701292794234358,0.03395482931928549,0.01548848123891263,-1.2885425325039246
mice_protein_expression,0,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.02332574007058709,0.03238374949089659,0.016335701849724556,-0.6384493714927999
mice_protein_expression,1,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.03199301127885086,0.04590286870880631,0.018236250857116738,-0.3222789245914597
mice_protein_expression,2,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.02845678309757214,0.0426747066532789,0.018758472065379544,-0.568247543463114
mice_protein_expression,3,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.01810770454243408,0.02580734130989224,0.01139664452677805,-0.7328530090531535
mice_protein_expression,4,P4,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.02051471416221112,0.030944487121655914,0.01263710788986593,-0.9007388991691954
pendigits,0,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.0257832447001855}",0.03908043042774391,0.05639247329534533,0.0231799490972439,-0.16354792760424663
pendigits,1,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.0267131250315776}",0.05773209089075103,0.08129052294705397,0.0319669072822475,-0.002223481437179098
pendigits,2,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.0273516408295192}",0.05112319623348376,0.07003084101904784,0.0299699375283773,-0.010911961021828676
pendigits,3,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.02541005497260505}",0.064747265964158,0.09291872445624778,0.032517980723534956,-1.9434286566255565e-05
pendigits,4,B0_median,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""constant"": 0.0229672576569087}",0.04725741457305832,0.06510852805190046,0.022970734679819547,-0.29585505388954814
pendigits,0,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",0.04637464656482339,0.06628517407391928,0.018972712438957408,-0.6075881422834803
pendigits,1,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.0467027014404146,0.07601803560275495,0.019814894018226448,0.12356840685176418
pendigits,2,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.04379546832865614,0.06621344332135244,0.017950069543915478,0.09629434958484318
pendigits,3,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.05816485411009318,0.09911012570219385,0.026767684390748107,-0.13772687056026567
pendigits,4,P0,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",0.048822027623387734,0.06658137945056125,0.028735805281629282,-0.3551465073587081
pendigits,0,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.04190428638251366,0.05486202796019115,0.040904879169756485,-0.10124945414311659
pendigits,1,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.05084476731899659,0.068079174036804,0.04471263883190778,0.2970680312610333
pendigits,2,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",0.04801943377492761,0.06853018058950461,0.02656052595175229,0.03194863034246431
pendigits,3,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.06109052399357983,0.07878234091699636,0.04662476112619772,0.2811145003812707
pendigits,4,P2,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 15}",0.04311430273590905,0.06003443574369851,0.02639432283113518,-0.10174614311900809
pendigits,0,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.026057223183939188,0.034334694963241055,0.017844005017118567,0.5686712779688399
pendigits,1,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 7}",0.025648193069044187,0.040069123305368895,0.011882077446006695,0.7564969419621281
pendigits,2,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.027153800431382043,0.04070276179374842,0.0190106771361427,0.658506526654102
pendigits,3,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 300, ""max_leaf_nodes"": 7}",0.03280213359583254,0.05174520051811085,0.012760379511586041,0.6898711920808989
pendigits,4,P3,280,70,outer fold held out; inner GroupKFold on outer_fold|condition keeps all seeds of a scenario together,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.034680703043083315,0.048717309117438795,0.021976411548177185,0.2744835614347876
