fit_role,dataset_id,outer_fold,condition,seed,K,original_converged,N,D,effective_m,rerun_converged_by_600,rerun_n_iter,rerun_status,status_at_150,status_at_300,status_at_600,shift_at_150,shift_at_300,final_center_shift,final_shift_over_tol,objective_initial,objective_final,objective_relative_reduction,objective_increase_count,tail_shift_increase_fraction,minimum_fuzzy_mass,maximum_fuzzy_mass,mean_max_membership,degenerate,diagnostic_input_path
candidate,pendigits,1,outliers_severe,1,10,False,2199,16,1.125,True,241,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.00036917894095449375,,9.932011025677615e-06,0.9932011025677614,120021.25887983473,102073.61846530368,0.14953717851351842,0,0.0,1.0000024874000586,507.92097907144455,0.875829158789249,False,scenarios/pendigits_fold_1_outliers_severe_X_tgt.npy
candidate,pendigits,1,outliers_severe,2,10,False,2199,16,1.125,True,281,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.0016158807099954063,,9.857027453770921e-06,0.985702745377092,116805.9139265403,101059.62140837446,0.13480732258187506,0,0.0,1.000014625141934,566.0286907270763,0.8783056097099282,False,scenarios/pendigits_fold_1_outliers_severe_X_tgt.npy
candidate,pendigits,1,outliers_severe,3,10,False,2199,16,1.125,True,228,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.00032290743354943544,,9.94132281733061e-06,0.9941322817330609,111785.52228383129,101608.83838836715,0.09103758418397713,0,0.0,1.0000151721426043,478.9010083618794,0.8751132204932429,False,scenarios/pendigits_fold_1_outliers_severe_X_tgt.npy
candidate,pendigits,1,outliers_severe,4,10,False,2199,16,1.125,True,254,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.003398610823530415,,9.458795070179195e-06,0.9458795070179195,119670.75137703063,102767.2927602731,0.14124970740345777,0,0.0,1.000222012371193,569.2210682201476,0.8865135733843212,False,scenarios/pendigits_fold_1_outliers_severe_X_tgt.npy
candidate,pendigits,2,local_overlap_mild,3,10,False,2198,16,1.125,True,209,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.01366784372898159,,9.028642539355526e-06,0.9028642539355525,16362.342137406657,10615.418432460938,0.3512286723187036,0,0.0,139.35707630119697,390.4092122867143,0.9422343440549973,False,scenarios/pendigits_fold_2_local_overlap_mild_X_tgt.npy
candidate,pendigits,2,measurement_noise_mild,3,10,False,2198,16,1.125,True,217,SUCCESS,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,7.67621451983698e-05,,9.935484183466706e-06,0.9935484183466705,19050.163272863723,12136.502790998802,0.3629186995847528,0,0.0,106.6022978772831,504.63050705933756,0.9428691646616508,False,scenarios/pendigits_fold_2_measurement_noise_mild_X_tgt.npy
candidate,pendigits,2,measurement_noise_severe,5,10,False,2198,16,1.125,True,152,SUCCESS,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,1.1148681088336136e-05,,9.717194822485418e-06,0.9717194822485418,21757.844896165097,14530.493838970413,0.33217219314163476,0,0.0,87.39695638704438,468.8484616152174,0.9410201390854048,False,scenarios/pendigits_fold_2_measurement_noise_severe_X_tgt.npy
candidate,pendigits,2,outliers_severe,1,10,False,2198,16,1.125,True,387,SUCCESS,MAX_ITER_NONCONVERGED,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,0.00100442673419566,5.187135133202682e-05,9.854422694411102e-06,0.9854422694411101,129768.12878358077,114217.7223105664,0.11983224709164432,0,0.0,2.000007125862178,510.317941032387,0.8817900797117888,False,scenarios/pendigits_fold_2_outliers_severe_X_tgt.npy
candidate,pendigits,2,outliers_severe,2,10,False,2198,16,1.125,True,211,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.18091696719964592,,7.506732890898669e-06,0.7506732890898669,135109.79939047055,114147.83260782906,0.15514764197126005,0,0.0,2.0000000834713045,508.39499340838023,0.8739599068343198,False,scenarios/pendigits_fold_2_outliers_severe_X_tgt.npy
candidate,pendigits,2,outliers_severe,3,10,False,2198,16,1.125,True,154,SUCCESS,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,1.3473884046247714e-05,,9.351562736381465e-06,0.9351562736381465,124224.65108497774,114132.36730891705,0.08124219861287366,0,0.0,1.000270697247629,609.9063553553353,0.8704987974550698,False,scenarios/pendigits_fold_2_outliers_severe_X_tgt.npy
candidate,pendigits,2,outliers_severe,5,10,False,2198,16,1.125,True,156,SUCCESS,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,1.3728459941675783e-05,,9.502359701084332e-06,0.9502359701084332,128953.3580154541,114044.09747749189,0.1156174664034375,0,0.0,1.0116503412407067,515.164903878095,0.8773732104064554,False,scenarios/pendigits_fold_2_outliers_severe_X_tgt.npy
candidate,pendigits,3,class_prevalence_mild,1,10,False,2198,16,1.125,True,174,SUCCESS,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,3.839233225635164e-05,,9.938858261799467e-06,0.9938858261799466,16461.881678165475,11159.832693367123,0.3220803726120097,0,0.0,123.53680143656705,389.41397719271777,0.9498323274506033,False,scenarios/pendigits_fold_3_class_prevalence_mild_X_tgt.npy
candidate,pendigits,3,clean,1,10,False,2198,16,1.125,True,255,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.00631936697167639,,9.704036355694697e-06,0.9704036355694696,19082.829453777078,11956.740152840324,0.3734293867792379,0,0.0,98.46583987762037,499.07043524173366,0.9501202486390716,False,scenarios/pendigits_fold_3_clean_X_tgt.npy
candidate,pendigits,3,location_mild,1,10,False,2198,16,1.125,True,255,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.00631938139928715,,9.704054441594017e-06,0.9704054441594016,19082.829397074216,11956.740123033456,0.3734293864794145,0,0.0,98.46583940933633,499.0704367027824,0.9501202487740685,False,scenarios/pendigits_fold_3_location_mild_X_tgt.npy
candidate,pendigits,3,location_severe,1,10,False,2198,16,1.125,True,255,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.006319349949580184,,9.704009407477009e-06,0.9704009407477008,19082.82941404286,11956.74012361871,0.3734293870058982,0,0.0,98.46584006319982,499.0704368235485,0.9501202482707242,False,scenarios/pendigits_fold_3_location_severe_X_tgt.npy
candidate,pendigits,3,mcar_severe,1,10,False,2198,16,1.125,True,247,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.0020729842441306458,,9.55996851118641e-06,0.955996851118641,20273.9339673676,12677.025326754443,0.3747130997289892,0,0.0,102.97078972952848,277.122801545025,0.8674393509147826,False,scenarios/pendigits_fold_3_mcar_severe_X_tgt.npy
candidate,pendigits,3,mcar_severe,4,10,False,2198,16,1.125,True,186,SUCCESS,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,3.377138003499196e-05,,9.805304924024237e-06,0.9805304924024236,19677.9129209942,12560.20784381744,0.3617103656141776,0,0.0,120.44981033070206,311.7862247718698,0.8749449312718045,False,scenarios/pendigits_fold_3_mcar_severe_X_tgt.npy
candidate,pendigits,3,measurement_noise_mild,2,10,False,2198,16,1.125,True,281,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.0002231685068489233,,9.906748263887368e-06,0.9906748263887367,20667.04882589518,12395.074917836992,0.4002494007607733,0,0.0,135.8565717224,303.16882058238394,0.9389317748765131,False,scenarios/pendigits_fold_3_measurement_noise_mild_X_tgt.npy
candidate,pendigits,3,outliers_severe,1,10,False,2198,16,1.125,True,260,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.002487044822874685,,9.95241895671745e-06,0.9952418956717449,136595.82676421985,111749.407623538,0.1818973516926665,0,0.0,1.0000355150100817,575.4381519547698,0.8853082175877052,False,scenarios/pendigits_fold_3_outliers_severe_X_tgt.npy
candidate,pendigits,3,outliers_severe,3,10,False,2198,16,1.125,True,158,SUCCESS,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,6.938405097658978e-05,,8.354172705017764e-06,0.8354172705017763,128401.83656078106,113843.25810232644,0.11338294566809475,0,0.0,1.0000835318575567,648.112013774561,0.8742398966822869,False,scenarios/pendigits_fold_3_outliers_severe_X_tgt.npy
candidate,pendigits,3,outliers_severe,5,10,False,2198,16,1.125,True,287,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.002971983828435601,,9.761733149977712e-06,0.9761733149977712,134609.26214724002,113890.98050568145,0.1539142352544525,0,0.0,1.0006230846946338,638.7815987662926,0.8876638250416693,False,scenarios/pendigits_fold_3_outliers_severe_X_tgt.npy
candidate,pendigits,3,scale_mild,1,10,False,2198,16,1.125,True,259,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.007899276405785452,,9.544137976783638e-06,0.9544137976783638,29816.920990443185,18682.406401670785,0.3734293890486276,0,0.0,98.46634615873603,499.0700237377043,0.9501201716889407,False,scenarios/pendigits_fold_3_scale_mild_X_tgt.npy
candidate,pendigits,3,scale_severe,1,10,False,2198,16,1.125,True,264,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.011058972990758132,,9.90176167808401e-06,0.9901761678084009,58441.16524348283,36617.51677505819,0.3734293862468518,0,0.0,98.46682871375445,499.0696306097791,0.9501200992438475,False,scenarios/pendigits_fold_3_scale_severe_X_tgt.npy
candidate,pendigits,4,mcar_severe,1,10,False,2198,16,1.125,True,327,SUCCESS,MAX_ITER_NONCONVERGED,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,0.0016498569911550754,2.1616165648680358e-05,9.91014041761771e-06,0.991014041761771,19482.05999170323,12853.362891654397,0.34024621127703014,0,0.0,110.46195051118391,448.5750879485867,0.8900349070374468,False,scenarios/pendigits_fold_4_mcar_severe_X_tgt.npy
candidate,pendigits,4,measurement_noise_severe,2,10,False,2198,16,1.125,True,195,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.0010479846901206168,,9.501415670614685e-06,0.9501415670614684,27060.133450178386,15042.289993791586,0.4441161932373092,0,0.0,97.20495279511096,456.3124095311808,0.9440788262038464,False,scenarios/pendigits_fold_4_measurement_noise_severe_X_tgt.npy
candidate,pendigits,4,outliers_severe,2,10,False,2198,16,1.125,True,198,SUCCESS,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,5.4803945409643384e-05,,9.71831314162247e-06,0.9718313141622469,127761.46313912974,113835.85069278869,0.108996970637197,0,0.0,1.0000000160751057,499.24562351310067,0.8684145830274114,False,scenarios/pendigits_fold_4_outliers_severe_X_tgt.npy
candidate,pendigits,4,outliers_severe,3,10,False,2198,16,1.125,True,176,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.00010040453442312545,,9.776127456458254e-06,0.9776127456458253,142030.57298818365,112151.22585966872,0.21037264371946712,0,0.0,1.0000000005556333,637.3563286314185,0.8939833412744259,False,scenarios/pendigits_fold_4_outliers_severe_X_tgt.npy
candidate,pendigits,4,outliers_severe,4,10,False,2198,16,1.125,True,205,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.00018303486610359083,,9.664009766689738e-06,0.9664009766689737,137317.13250870732,115157.42965762666,0.16137609667661465,0,0.0,1.000000000025418,704.4187601920568,0.893563988394281,False,scenarios/pendigits_fold_4_outliers_severe_X_tgt.npy
candidate,satimage,0,class_prevalence_mild,1,6,True,1286,36,1.0555555555555556,True,25,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,7.837739896764264e-06,0.7837739896764263,15236.867487840853,9875.23877303191,0.3518852361935659,0,0.10526315789473684,120.93760469616272,292.776428845037,0.9889170799719581,False,scenarios/satimage_fold_0_class_prevalence_mild_X_tgt.npy
candidate,satimage,0,class_prevalence_mild,2,6,True,1286,36,1.0555555555555556,True,30,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,8.03254615472913e-06,0.803254615472913,14184.343086017261,9875.238773047515,0.3037930122557177,0,0.0,120.93755397607275,292.7757535567347,0.988916819055153,False,scenarios/satimage_fold_0_class_prevalence_mild_X_tgt.npy
candidate,satimage,0,outliers_severe,2,6,False,1286,36,1.0555555555555556,True,198,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.00022858136308483696,,9.773044075573455e-06,0.9773044075573454,195048.07122578548,161929.03612101678,0.16979934688218717,0,0.0,7.158670023153127,586.864830372657,0.9495586142177778,False,scenarios/satimage_fold_0_outliers_severe_X_tgt.npy
candidate,satimage,1,outliers_severe,3,6,False,1286,36,1.0555555555555556,False,600,MAX_ITER_REACHED,MAX_ITER_NONCONVERGED,MAX_ITER_NONCONVERGED,MAX_ITER_NONCONVERGED,0.016452507490616948,0.005064739726642395,0.0015308568953749308,153.08568953749307,193727.56992590058,170261.7435895975,0.12112796513825368,0,0.0,1.0000000040125083,564.715443761717,0.9462429720580839,False,scenarios/satimage_fold_1_outliers_severe_X_tgt.npy
candidate,satimage,1,outliers_severe,4,6,False,1286,36,1.0555555555555556,True,541,SUCCESS,MAX_ITER_NONCONVERGED,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,0.01109281277364253,0.0016432158645280977,9.90098119769421e-06,0.990098119769421,190245.46285308915,171121.31064486463,0.1005235653004378,0,0.0,1.000000033595656,562.8357587796276,0.9473805724186536,False,scenarios/satimage_fold_1_outliers_severe_X_tgt.npy
candidate,satimage,3,measurement_noise_mild,1,6,False,1286,36,1.0555555555555556,True,152,SUCCESS,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,1.0846877689164705e-05,,9.71735105375622e-06,0.9717351053756219,14070.286902546728,10114.934994499357,0.28111380638098077,0,0.0,107.91423129616201,293.32384002816076,0.9819312702611122,False,scenarios/satimage_fold_3_measurement_noise_mild_X_tgt.npy
candidate,satimage,3,measurement_noise_mild,3,6,False,1286,36,1.0555555555555556,True,158,SUCCESS,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,1.533760830750103e-05,,9.87952460120641e-06,0.9879524601206409,17149.754113593972,10114.934994512238,0.4101994158333439,0,0.0,107.91423073920119,293.32374145740414,0.9819312844480699,False,scenarios/satimage_fold_3_measurement_noise_mild_X_tgt.npy
candidate,satimage,3,measurement_noise_mild,4,6,False,1286,36,1.0555555555555556,True,159,SUCCESS,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,1.6139188133463102e-05,,9.839989250122323e-06,0.9839989250122322,17138.028516611143,10114.934994509042,0.40979588260662086,0,0.0,107.91423084031305,293.3237687279803,0.9819312806159235,False,scenarios/satimage_fold_3_measurement_noise_mild_X_tgt.npy
candidate,satimage,3,outliers_severe,5,6,False,1286,36,1.0555555555555556,True,191,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.00026729090840545925,,9.704672743242731e-06,0.970467274324273,189343.19857070153,159411.56879046292,0.15808135706053375,0,0.0,1.0,561.9986543386934,0.9558587334949977,False,scenarios/satimage_fold_3_outliers_severe_X_tgt.npy
candidate,satimage,4,mcar_mild,1,6,False,1286,36,1.0555555555555556,True,185,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.06744792194808273,,7.579048583441363e-06,0.7579048583441362,22620.214325734516,12012.882477354833,0.4689315359983993,0,0.0,113.14256910762751,309.231792534852,0.9842433567638216,False,scenarios/satimage_fold_4_mcar_mild_X_tgt.npy
candidate,satimage,4,outliers_mild,3,6,False,1286,36,1.0555555555555556,True,212,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.00022076336478215643,,9.800513476563751e-06,0.980051347656375,74315.26919918247,60683.58168752653,0.18343050706201167,0,0.0,1.0000000295410145,428.34461641798976,0.9657119314196666,False,scenarios/satimage_fold_4_outliers_mild_X_tgt.npy
candidate,sonar,0,class_prevalence_mild,1,2,True,42,60,1.0333333333333334,True,6,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,6.934266453647481e-06,0.6934266453647481,3966.1086042109846,2316.6148830039997,0.41589726500571567,0,,15.007823729734122,26.990507391724353,0.9997811245572089,False,scenarios/sonar_fold_0_class_prevalence_mild_X_tgt.npy
candidate,sonar,0,class_prevalence_mild,2,2,True,42,60,1.0333333333333334,True,5,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,3.390904537015321e-06,0.33909045370153207,4133.70643249432,2316.614883003963,0.4395792442362449,0,,15.007823960538753,26.990507121517272,0.9997811183301218,False,scenarios/sonar_fold_0_class_prevalence_mild_X_tgt.npy
candidate,sonar,4,measurement_noise_mild,5,2,False,41,60,1.0333333333333334,True,237,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.00010852248182889334,,2.0458517975512936e-06,0.20458517975512935,3733.409471998107,2406.4477070657276,0.3554289383163199,0,0.631578947368421,9.978665658919281,31.0176068732929,0.9994918153827593,False,scenarios/sonar_fold_4_measurement_noise_mild_X_tgt.npy
candidate,spambase,0,class_prevalence_mild,1,2,True,921,57,1.0350877192982457,True,38,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,8.496094852757245e-06,0.8496094852757244,56127.47792546949,42751.10833387628,0.23832123027789373,0,0.0,233.5040919974488,685.4742692803583,0.9725552716010833,False,scenarios/spambase_fold_0_class_prevalence_mild_X_tgt.npy
candidate,spambase,0,class_prevalence_mild,2,2,True,921,57,1.0350877192982457,True,9,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,1.810607134806495e-06,0.18106071348064948,72225.22628805254,43973.9407401115,0.39115537603534445,0,,8.037915646760162,912.9534898451097,0.9999501082735865,False,scenarios/spambase_fold_0_class_prevalence_mild_X_tgt.npy
candidate,waveform,0,class_prevalence_mild,1,3,True,1000,40,1.05,True,17,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,5.651351807340462e-06,0.5651351807340462,59018.98589021201,30999.831312741553,0.47474815357878397,0,,290.04581444124074,401.7247915234547,0.9609611972195705,False,scenarios/waveform_fold_0_class_prevalence_mild_X_tgt.npy
candidate,waveform,0,class_prevalence_mild,2,3,True,1000,40,1.05,True,25,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,6.6447209846982465e-06,0.6644720984698246,52970.95933678319,30999.831312749062,0.414776856963157,0,0.0,290.04540606475894,401.7251108501763,0.9609611954309574,False,scenarios/waveform_fold_0_class_prevalence_mild_X_tgt.npy
candidate,waveform,2,outliers_severe,2,3,False,1000,40,1.05,True,163,SUCCESS,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,2.4111392989165295e-05,,9.953917894571997e-06,0.9953917894571996,209340.69337101304,178051.7807530791,0.14946407272321782,0,0.0,35.26399583041112,499.1798272718726,0.9241145636977804,False,scenarios/waveform_fold_2_outliers_severe_X_tgt.npy
candidate,waveform,2,outliers_severe,4,3,False,1000,40,1.05,True,205,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.0001371430505537701,,9.64400810895319e-06,0.9644008108953189,221428.86050371686,178087.1831271624,0.1957363519730841,0,0.0,29.360155141577792,496.04608600811224,0.9247309471858323,False,scenarios/waveform_fold_2_outliers_severe_X_tgt.npy
candidate,waveform,3,outliers_severe,4,3,False,1000,40,1.05,True,456,SUCCESS,MAX_ITER_NONCONVERGED,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,0.002965858519732997,0.0001595196415909104,9.97251690654552e-06,0.9972516906545519,186643.06920922548,163154.59046037454,0.12584704510254557,0,0.0,35.410607673399944,501.3853804431034,0.9260689890349627,False,scenarios/waveform_fold_3_outliers_severe_X_tgt.npy
source,breast_cancer_wisconsin_diagnostic,0,source,1,2,True,455,30,1.0666666666666667,True,17,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,4.115323328240908e-06,0.4115323328240908,18320.894685546104,9209.680827130247,0.49731271396936544,0,,149.7777385872716,304.5454902618754,0.9902557827965417,False,datasets/breast_cancer_wisconsin_diagnostic_fold_0_X_src.npy
source,breast_cancer_wisconsin_diagnostic,0,source,2,2,True,455,30,1.0666666666666667,True,12,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,9.619365521661287e-06,0.9619365521661286,13750.65741740698,9209.680827138607,0.3302370535767943,0,,149.77750636769971,304.5457183159881,0.9902557003999786,False,datasets/breast_cancer_wisconsin_diagnostic_fold_0_X_src.npy
source,glass,0,source,1,6,True,171,9,1.2222222222222223,True,48,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,9.186273692050214e-06,0.9186273692050213,867.138143327541,563.7305450268118,0.3498953432453543,0,0.0,2.034867018640607,78.09159521917664,0.9279529755940138,False,datasets/glass_fold_0_X_src.npy
source,glass,0,source,2,6,True,171,9,1.2222222222222223,True,57,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,9.199456192746493e-06,0.9199456192746492,758.419740395741,605.8284270868824,0.2011963892570056,0,0.0,2.003688593374881,88.20262374750664,0.9315427439159163,False,datasets/glass_fold_0_X_src.npy
source,glass,3,source,1,6,False,171,9,1.2222222222222223,True,363,SUCCESS,MAX_ITER_NONCONVERGED,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,0.0010350149442952025,3.7336660901152595e-05,9.893206580965237e-06,0.9893206580965236,871.3757950105389,577.2493633535103,0.33754257731415566,0,0.0,2.0266078352466406,74.95883410549817,0.9239527459051655,False,datasets/glass_fold_3_X_src.npy
source,glass,3,source,2,6,False,171,9,1.2222222222222223,True,396,SUCCESS,MAX_ITER_NONCONVERGED,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,0.002476907525222945,7.464078992385922e-05,9.819367408188095e-06,0.9819367408188094,842.1843062923871,577.2493633528485,0.31458071702366686,0,0.0,2.026607835731234,74.95883236402123,0.9239527691877305,False,datasets/glass_fold_3_X_src.npy
source,glass,3,source,3,6,False,171,9,1.2222222222222223,True,563,SUCCESS,MAX_ITER_NONCONVERGED,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,0.0041098184370586665,0.001607930305309555,9.945335906286761e-06,0.9945335906286761,809.3191695846881,577.2493633541101,0.2867469534295937,0,0.0,2.0266079652494757,74.95836525731279,0.9239590081384195,False,datasets/glass_fold_3_X_src.npy
source,glass,3,source,5,6,False,171,9,1.2222222222222223,True,547,SUCCESS,MAX_ITER_NONCONVERGED,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,0.004024112338299212,0.0012829390722024464,9.912777191371145e-06,0.9912777191371144,804.6748061213456,577.2493633538148,0.2826302514226285,0,0.0,2.0266079650364364,74.95836602836683,0.9239589978496303,False,datasets/glass_fold_3_X_src.npy
source,human_activity_recognition,0,source,1,6,True,8232,561,1.01,True,45,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,9.929079021103347e-06,0.9929079021103346,3487196.104772823,2046739.5874605249,0.4130701211041121,0,0.0,243.40021399421101,2076.0718097546824,0.9937394309206837,False,datasets/human_activity_recognition_fold_0_X_src.npy
source,human_activity_recognition,0,source,2,6,True,8232,561,1.01,True,55,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,9.56498357085374e-06,0.956498357085374,3310042.6834355667,2046739.5874605442,0.3816576451708509,0,0.0,243.40009708689965,2076.0720748617828,0.9937396784325796,False,datasets/human_activity_recognition_fold_0_X_src.npy
source,human_activity_recognition,1,source,5,6,False,8250,561,1.01,True,189,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.09290721823355459,,8.53515154177127e-06,0.853515154177127,3456879.4856027965,2079197.4433023878,0.39853343110113487,0,0.0,232.46764121726034,2061.0651560692113,0.9940183672777586,False,datasets/human_activity_recognition_fold_1_X_src.npy
source,human_activity_recognition,4,source,1,6,False,8244,561,1.01,True,384,SUCCESS,MAX_ITER_NONCONVERGED,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,0.0017487764006296777,0.010847162847374308,9.86685009360228e-06,0.986685009360228,3340998.347635301,2043733.5206754294,0.38828658142798916,0,0.0,278.6232147833143,2810.8679925314095,0.9902258190377309,False,datasets/human_activity_recognition_fold_4_X_src.npy
source,iris,0,source,1,3,True,120,4,1.5,True,36,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,5.893373006012593e-06,0.5893373006012592,185.9670351920912,104.69279960799112,0.43703571173326156,0,0.0,29.97357002363118,42.40102111097483,0.932006073148906,False,datasets/iris_fold_0_X_src.npy
source,iris,0,source,2,3,True,120,4,1.5,True,19,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,7.661715746068564e-06,0.7661715746068564,172.48481534513593,104.69279960916224,0.39303179007569045,0,,29.97312943240645,42.40154089434934,0.9320079149426354,False,datasets/iris_fold_0_X_src.npy
source,iris,1,source,1,3,False,120,4,1.5,True,198,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.002332499353456807,,7.253629917449511e-06,0.7253629917449511,181.3571175388933,104.16629719151894,0.4256288443204897,0,0.0,32.1494905863404,40.8076889684896,0.9292478072445168,False,datasets/iris_fold_1_X_src.npy
source,letter_recognition,0,source,1,26,False,16000,16,1.125,True,216,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.0003391050753722602,,9.749596125496257e-06,0.9749596125496256,131897.93905295565,93849.24681327744,0.288470710860782,0,0.0,189.34165109370258,1033.8379258307527,0.8645714301793502,False,datasets/letter_recognition_fold_0_X_src.npy
source,letter_recognition,0,source,2,26,False,16000,16,1.125,True,301,SUCCESS,MAX_ITER_NONCONVERGED,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,0.0028801443647500456,1.0042456826350482e-05,9.673594807373522e-06,0.9673594807373521,126496.22007563486,94009.89493836116,0.25681656825673854,0,0.0,188.15585458078996,1033.2968172418068,0.8659802561512453,False,datasets/letter_recognition_fold_0_X_src.npy
