evaluation,outer_group,regressor,feature_block,n_test,selected_params,mae,rmse,median_absolute_error,r2,P0,P3,P4,delta_04,delta_34,sensitivity,sum_absolute_error,sum_squared_error,sum_observed,sum_observed_squared
LODO,human_activity_recognition,HGBR,P0,322,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.0385227952954582,0.0511966629840548,0.029266633264987123,-6.07741676382253,,,,,,S1_source_converged,12.40434008513754,0.8439936528263295,2.777820980173047,0.14321528534452144
LODO,iris,HGBR,P0,336,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.11801459748243333,0.1513384125954861,0.09766849815431919,-0.17232657176514832,,,,,,S1_source_converged,39.6529047540976,7.695513882645653,18.669571123604978,7.60166879379973
LODO,madelon,HGBR,P0,350,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.021839250386272428,0.026289317331468023,0.02174876759967273,-11.651181672960409,,,,,,S1_source_converged,7.64373763519535,0.24189487201411874,1.5764049038391699,0.026220487957843482
LODO,mice_protein_expression,HGBR,P0,322,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.035373672576309745,0.046043116431122445,0.027566196386911324,-1.1749206110758421,,,,,,S1_source_converged,11.390322569571738,0.682629879762147,0.9108895493663361,0.31644104400858597
LODO,pendigits,HGBR,P0,322,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.05075430758054161,0.07516071688182661,0.026711565639458014,-0.021729883235668046,,,,,,S1_source_converged,16.3428870409344,1.8190209426252113,10.245958960786023,2.1063583176912504
LODO,satimage,HGBR,P0,350,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.036473160132704796,0.04938082858878746,0.02290279173919018,-0.06038354799027856,,,,,,S1_source_converged,12.765606046446678,0.853463181240323,13.371230849515484,1.3156907561028328
LODO,sonar,HGBR,P0,336,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.039035024748252184,0.05994553783422278,0.02767636423188443,-0.614656837399755,,,,,,S1_source_converged,13.115768315412733,1.2074050820947029,-5.200522244792784,0.828270493211824
LODO,spambase,HGBR,P0,350,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.049737291652128306,0.07732524102566891,0.030759130920011354,-0.11362013922735614,,,,,,S1_source_converged,17.408052078244907,2.0927175148872266,10.472972957680964,2.192582753649192
LODO,waveform,HGBR,P0,350,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.029555141901847628,0.034435679668192734,0.02687697786970404,-5.736232973643231,,,,,,S1_source_converged,10.34429966564667,0.41503561197363387,0.6403875566110456,0.0627841230158548
LODO,breast_cancer_wisconsin_diagnostic,HGBR,P3,350,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.09820329635529675,0.15622756865461532,0.05447649779815196,-0.3365547310439685,,,,,,S1_source_converged,34.37115372435386,8.54246862270639,24.81335685233106,8.150560022424632
LODO,glass,HGBR,P3,294,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",0.09077354035544381,0.10631949206212561,0.08894597631080489,-5.869897905857763,,,,,,S1_source_converged,26.68742086450048,3.323327311350427,-0.2886298318699335,0.4840354246545398
LODO,human_activity_recognition,HGBR,P3,322,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.01925772949561156,0.026556826677084984,0.015266613280194439,-0.9043370628400111,,,,,,S1_source_converged,6.200988897586922,0.2270953438964679,2.777820980173047,0.14321528534452144
LODO,iris,HGBR,P3,336,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.12834973177260645,0.16231404870124475,0.1081127425127228,-0.3485358043278446,,,,,,S1_source_converged,43.12550987559577,8.852205736345457,18.669571123604978,7.60166879379973
LODO,madelon,HGBR,P3,350,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.091593642965592,0.09663580129974984,0.08381293575909138,-169.94192064197773,,,,,,S1_source_converged,32.0577750379572,3.268467332495657,1.5764049038391699,0.026220487957843482
LODO,mice_protein_expression,HGBR,P3,322,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.02627318610244897,0.03722107988517779,0.01977005348537182,-0.42132018797434934,,,,,,S1_source_converged,8.459965924988568,0.4461016296776493,0.9108895493663361,0.31644104400858597
LODO,pendigits,HGBR,P3,322,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.05593851945929883,0.07886830234716223,0.03359695134827201,-0.12501743637940366,,,,,,S1_source_converged,18.01220326589422,2.0029073350697333,10.245958960786023,2.1063583176912504
LODO,satimage,HGBR,P3,350,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.04482601349351882,0.05807685845598635,0.03452740336953597,-0.4667377417645644,,,,,,S1_source_converged,15.689104722731587,1.1805225208408354,13.371230849515484,1.3156907561028328
LODO,sonar,HGBR,P3,336,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.04570839477859402,0.0723892656791141,0.02568557850779912,-1.3545876194398208,,,,,,S1_source_converged,15.358020645607592,1.7607091439486195,-5.200522244792784,0.828270493211824
LODO,spambase,HGBR,P3,350,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.05165861551229555,0.08220207725257093,0.027253012323044157,-0.2585199263908329,,,,,,S1_source_converged,18.080515429303443,2.3650135266231738,10.472972957680964,2.192582753649192
LODO,waveform,HGBR,P3,350,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.032004381637505665,0.039510376412938725,0.027887645066603364,-7.867927111714971,,,,,,S1_source_converged,11.201533573126982,0.5463744455022366,0.6403875566110456,0.0627841230158548
LODO,breast_cancer_wisconsin_diagnostic,HGBR,P4,350,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.08759554533691455,0.13957485986369209,0.0503115661163562,-0.06680686211193798,,,,,,S1_source_converged,30.658440867920092,6.81839952708925,24.81335685233106,8.150560022424632
LODO,glass,HGBR,P4,294,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.04394025053318775,0.05744901719540872,0.034282569832534984,-1.0058095912091538,,,,,,S1_source_converged,12.918433656757198,0.9703145355551999,-0.2886298318699335,0.4840354246545398
LODO,human_activity_recognition,HGBR,P4,322,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.026908661048170354,0.03650669645048114,0.0204960664751438,-2.598624488489062,,,,,,S1_source_converged,8.664588857510854,0.42914192120427813,2.777820980173047,0.14321528534452144
LODO,iris,HGBR,P4,336,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.11805308598436562,0.14912504310206712,0.0957433658627077,-0.1382860790313849,,,,,,S1_source_converged,39.665836890746846,7.472061569344976,18.669571123604978,7.60166879379973
LODO,madelon,HGBR,P4,350,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.05973822115362039,0.072945837171031,0.05501544328636784,-96.40326181903914,,,,,,S1_source_converged,20.908377403767137,1.8623833062038986,1.5764049038391699,0.026220487957843482
LODO,mice_protein_expression,HGBR,P4,322,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.025933315207440022,0.037309321864550014,0.017435334651872334,-0.42806737409202955,,,,,,S1_source_converged,8.350527496795687,0.448219330353614,0.9108895493663361,0.31644104400858597
LODO,pendigits,HGBR,P4,322,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.05449892049048575,0.07529898652141957,0.03699245217405794,-0.02549259802492987,,,,,,S1_source_converged,17.54865239793641,1.8257198335112423,10.245958960786023,2.1063583176912504
LODO,satimage,HGBR,P4,350,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.03423044781285491,0.04823275615564426,0.022654991245326342,-0.011650251881325513,,,,,,S1_source_converged,11.98065673449922,0.8142395682294439,13.371230849515484,1.3156907561028328
LODO,sonar,HGBR,P4,336,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.058428421916077056,0.0829330533976631,0.03677875515932053,-2.090450732953136,,,,,,S1_source_converged,19.63194976380189,2.310971492208839,-5.200522244792784,0.828270493211824
LODO,spambase,HGBR,P4,350,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.04883137542458584,0.07760180714161281,0.028473515769098658,-0.12160046698383509,,,,,,S1_source_converged,17.090981398605045,2.107714165075424,10.472972957680964,2.192582753649192
LODO,waveform,HGBR,P4,350,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.024089273595837152,0.0327606751828338,0.01892859698836953,-5.096849407365233,,,,,,S1_source_converged,8.431245758543003,0.3756416434522999,0.6403875566110456,0.0627841230158548
LOSFO,class_prevalence,HGBR,P0,526,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.07024912365090902,0.09812870113119028,0.0464402296909533,-0.13870799332801798,,,,,,S1_source_converged,36.95103904037814,5.064981284475288,-0.7516043838352084,4.4490811115720135
LOSFO,local_overlap,HGBR,P0,526,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.07639565359374009,0.1379878432345185,0.02249080923474306,-0.25960891300178623,,,,,,S1_source_converged,40.184113790307286,10.015379207150392,38.584541547192174,10.78153681725291
LOSFO,location,HGBR,P0,526,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.04105084195825081,0.06670084503947263,0.02141757108955817,-0.4520512023775989,,,,,,S1_source_converged,21.592742870039928,2.340175435443343,4.131297973422713,1.6440821919943474
LOSFO,mcar,HGBR,P0,526,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.0484539574528478,0.07149421574249712,0.028202807568737217,-0.11434991328019706,,,,,,S1_source_converged,25.48678162019794,2.6886084373178645,20.29068981874498,3.19543732936433
LOSFO,measurement_noise,HGBR,P0,526,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.04701530459226117,0.05850087347848988,0.039135688932318675,-4.04941848587842,,,,,,S1_source_converged,24.730050215529378,1.8001572560145436,-0.5716781938033433,0.3571291588266345
LOSFO,outliers,HGBR,P0,526,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.038472043321476884,0.059911559431930876,0.021928490417875687,-0.3596675970254104,,,,,,S1_source_converged,20.236294787096842,1.8880217455756032,20.425359015238612,2.181737615322957
LOSFO,scale,HGBR,P0,526,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.043225596756417954,0.056974122043341596,0.038016065447456976,-1.9108806691908544,,,,,,S1_source_converged,22.736663893875843,1.7074226064526403,-4.11916411971453,0.6188232775276136
LOSFO,class_prevalence,HGBR,P3,526,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.0658327529191804,0.1023341456334713,0.032175249016696064,-0.2384013153662381,,,,,,S1_source_converged,34.628028035488896,5.508417892692103,-0.7516043838352084,4.4490811115720135
LOSFO,local_overlap,HGBR,P3,526,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.07208772677339183,0.13511973329923904,0.020746825146441307,-0.20779055893056442,,,,,,S1_source_converged,37.9181442828041,9.603362063927037,38.584541547192174,10.78153681725291
LOSFO,location,HGBR,P3,526,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.03715515489258615,0.05737993445962517,0.023213250997746536,-0.0745814872607724,,,,,,S1_source_converged,19.543611473500313,1.7318323181388031,4.131297973422713,1.6440821919943474
LOSFO,mcar,HGBR,P3,526,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.041974154648648745,0.06111209771676321,0.019232987235097775,0.18579427178487662,,,,,,S1_source_converged,22.07840534518924,1.964446144342531,20.29068981874498,3.19543732936433
LOSFO,measurement_noise,HGBR,P3,526,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.041247996178621064,0.06343411884238681,0.01953969648937331,-4.936937643130314,,,,,,S1_source_converged,21.69644598995468,2.116564789921088,-0.5716781938033433,0.3571291588266345
LOSFO,outliers,HGBR,P3,526,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.04067762510517841,0.06397923158942066,0.02306952144966893,-0.5505634388548575,,,,,,S1_source_converged,21.396430805323842,2.153097931330452,20.425359015238612,2.181737615322957
LOSFO,scale,HGBR,P3,526,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.025720254478337506,0.040808601407205033,0.01692213305521542,-0.493387599182991,,,,,,S1_source_converged,13.528853855605528,0.8759698650751837,-4.11916411971453,0.6188232775276136
LOSFO,class_prevalence,HGBR,P4,526,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.07027247256357114,0.10004126964261426,0.043288600707984806,-0.1835283300622279,,,,,,S1_source_converged,36.96332056843842,5.264342462277488,-0.7516043838352084,4.4490811115720135
LOSFO,local_overlap,HGBR,P4,526,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.07109243577700446,0.13519106177229612,0.017615383001402907,-0.20906605871284367,,,,,,S1_source_converged,37.394621218704344,9.613503794321531,38.584541547192174,10.78153681725291
LOSFO,location,HGBR,P4,526,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.04447830415783077,0.06819686273301787,0.027167492789115746,-0.5179170914930731,,,,,,S1_source_converged,23.395587987018985,2.4463271575653187,4.131297973422713,1.6440821919943474
LOSFO,mcar,HGBR,P4,526,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.04867464021119393,0.0725968423846267,0.026556357472594157,-0.14898731312717195,,,,,,S1_source_converged,25.602860751088006,2.772178601738843,20.29068981874498,3.19543732936433
LOSFO,measurement_noise,HGBR,P4,526,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.03452223696550552,0.055529218963581706,0.01594141658928825,-3.549459408741856,,,,,,S1_source_converged,18.158696643855905,1.6219179274790414,-0.5716781938033433,0.3571291588266345
LOSFO,outliers,HGBR,P4,526,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.04091273053863842,0.062051347593417766,0.02400548790709864,-0.4585251935960477,,,,,,S1_source_converged,21.520096263323808,2.0252944822717143,20.425359015238612,2.181737615322957
LOSFO,scale,HGBR,P4,526,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.03728348425062662,0.05246845071309923,0.025013591994800327,-1.4686845555556691,,,,,,S1_source_converged,19.611112715829602,1.4480455564425174,-4.11916411971453,0.6188232775276136
LODO,breast_cancer_wisconsin_diagnostic,HGBR,P0,350,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.09149378348862659,0.14767029075693908,0.053503957614481804,-0.1941466361527957,,,,,,S2_candidate_converged,32.022824221019306,7.632280170283623,24.81335685233106,8.150560022424632
LODO,glass,HGBR,P0,346,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.04328996332827863,0.055625381673805284,0.036438260182131116,-0.6451156947428454,,,,,,S2_candidate_converged,14.978327311584405,1.0705873478793535,-0.7160140918921185,0.6522489312906585
LODO,human_activity_recognition,HGBR,P0,339,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.03724081693909406,0.05025379851582715,0.029483646883691813,-5.736062172979139,,,,,,S2_candidate_converged,12.624636942352886,0.8561256059263099,2.9339635936309842,0.1524886090198586
LODO,iris,HGBR,P0,348,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.11426937695763832,0.1483889487195779,0.09262403907698391,-0.15559566478188191,,,,,,S2_candidate_converged,39.76574318125814,7.662709475531327,17.412766212243085,7.502237821800401
LODO,letter_recognition,HGBR,P0,30,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.025730443975713328,0.03535522722282284,0.016672631076191918,-0.9636335632011344,,,,,,S2_candidate_converged,0.7719133192713998,0.03749976275932299,-0.023267650248885025,0.019115174758804546
LODO,madelon,HGBR,P0,337,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.020882955874777138,0.02558761709087779,0.017416382804274474,-12.524311817647648,,,,,,S2_candidate_converged,7.037556129799896,0.22064271200722146,1.588298479467792,0.023800257283565298
LODO,mice_protein_expression,HGBR,P0,347,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.03404943342655579,0.04510629684179014,0.02518820660005447,-1.2257327991307179,,,,,,S2_candidate_converged,11.815153399014857,0.7059985711285516,0.6615863015652546,0.31845963301854996
LODO,pendigits,HGBR,P0,313,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.048509798160018554,0.07347875383461813,0.025638626155511376,-0.026630195452594485,,,,,,S2_candidate_converged,15.183566824085807,1.6899268339726718,8.653123320689678,1.8853132888422464
LODO,satimage,HGBR,P0,341,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.038138998970460025,0.05063795103852928,0.026871788637720627,-0.10100153626141073,,,,,,S2_candidate_converged,13.00539864892687,0.8743929111147466,13.031138926037922,1.292157801384303
LODO,sonar,HGBR,P0,349,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.03693099506824462,0.05820836421994091,0.029356700018934652,-0.553368149946263,,,,,,S2_candidate_converged,12.888917278817372,1.1824865691412927,-5.302399587978038,0.8418003893897215
LODO,spambase,HGBR,P0,350,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.049502738190914164,0.0768207869720754,0.029613672715366787,-0.09913747485901303,,,,,,S2_candidate_converged,17.325958366819957,2.0655016588531456,10.472972957680964,2.192582753649192
LODO,waveform,HGBR,P0,347,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.02608585225851612,0.029949157999993935,0.02652412874613537,-4.487332472179004,,,,,,S2_candidate_converged,9.051790733705094,0.3112423665232844,0.51732563866462,0.057491414265407714
LODO,breast_cancer_wisconsin_diagnostic,HGBR,P3,350,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.0941293638576198,0.1519503293159233,0.05345447897124425,-0.26437147959712237,,,,,,S2_candidate_converged,32.94527735016693,8.08111590272614,24.81335685233106,8.150560022424632
LODO,glass,HGBR,P3,346,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.08104580526281013,0.09779125004635496,0.07999755023277327,-4.0845255396916915,,,,,,S2_candidate_converged,28.041848620932306,3.3088424906275367,-0.7160140918921185,0.6522489312906585
LODO,human_activity_recognition,HGBR,P3,339,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.02239522068539097,0.028654737713163694,0.016429834367239545,-1.1900860238865603,,,,,,S2_candidate_converged,7.591979812347539,0.2783508637660597,2.9339635936309842,0.1524886090198586
LODO,iris,HGBR,P3,348,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.11965626523179294,0.15054126449941008,0.09742573548349101,-0.18936158496353883,,,,,,S2_candidate_converged,41.64038030066394,7.8866099663443086,17.412766212243085,7.502237821800401
LODO,letter_recognition,HGBR,P3,30,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.052024326529551516,0.06287789805690851,0.0427010046023043,-5.2108238444756205,,,,,,S2_candidate_converged,1.5607297958865456,0.11860890192164933,-0.023267650248885025,0.019115174758804546
LODO,madelon,HGBR,P3,337,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15}",0.09774721524140484,0.1081756420941489,0.09494161247283793,-240.7210391893687,,,,,,S2_candidate_converged,32.94081153635343,3.9435637358162317,1.588298479467792,0.023800257283565298
LODO,mice_protein_expression,HGBR,P3,347,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.026301787686391704,0.036286344129141376,0.0195905334732192,-0.4404066190878919,,,,,,S2_candidate_converged,9.126720327177921,0.4568944732796901,0.6615863015652546,0.31845963301854996
LODO,pendigits,HGBR,P3,313,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.052829129969537654,0.07729929506922967,0.03217827943102395,-0.1361653384695094,,,,,,S2_candidate_converged,16.535517680465286,1.8702316586965482,8.653123320689678,1.8853132888422464
LODO,satimage,HGBR,P3,341,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.043806081053157725,0.05597269504359264,0.032383467747808856,-0.3452038841879086,,,,,,S2_candidate_converged,14.937873639126785,1.0683334233410697,13.031138926037922,1.292157801384303
LODO,sonar,HGBR,P3,349,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.04145819221414636,0.06549805248026058,0.02494703463382212,-0.9668008179462764,,,,,,S2_candidate_converged,14.46890908273708,1.4972082126687327,-5.302399587978038,0.8418003893897215
LODO,spambase,HGBR,P3,350,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.07686659520697292,0.09748284101714284,0.06878612864228953,-0.7699087116177499,,,,,,S2_candidate_converged,26.903308322440523,3.326016502470741,10.472972957680964,2.192582753649192
LODO,waveform,HGBR,P3,347,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 15}",0.03088897274670314,0.0392679092204229,0.029185937127585906,-8.433385818130123,,,,,,S2_candidate_converged,10.71847354310599,0.5350631370065507,0.51732563866462,0.057491414265407714
LODO,breast_cancer_wisconsin_diagnostic,HGBR,P4,350,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.08916760993579664,0.13904186728841167,0.05546013103340722,-0.05867481763626681,,,,,,S2_candidate_converged,31.208663477528827,6.766424300666899,24.81335685233106,8.150560022424632
LODO,glass,HGBR,P4,346,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.04526352483066366,0.05958802159841494,0.033981464027149286,-0.887853853881825,,,,,,S2_candidate_converged,15.661179591409628,1.2285533820325554,-0.7160140918921185,0.6522489312906585
LODO,human_activity_recognition,HGBR,P4,339,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.02270328389559726,0.031642585736764366,0.016431375308892122,-1.6706208151696136,,,,,,S2_candidate_converged,7.6964132406074715,0.33942484568477604,2.9339635936309842,0.1524886090198586
LODO,iris,HGBR,P4,348,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.11438903582932698,0.1472008724421335,0.09386349127558079,-0.13716518729036475,,,,,,S2_candidate_converged,39.80738446860579,7.5404977030083895,17.412766212243085,7.502237821800401
LODO,letter_recognition,HGBR,P4,30,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.037519708761379875,0.04682491173737601,0.037160765843306506,-2.444348729828264,,,,,,S2_candidate_converged,1.1255912628413962,0.06577717077639161,-0.023267650248885025,0.019115174758804546
LODO,madelon,HGBR,P4,337,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.06704493067502174,0.0825776493739468,0.0547441650163909,-139.85767697929978,,,,,,S2_candidate_converged,22.594141637482323,2.298025975354629,1.588298479467792,0.023800257283565298
LODO,mice_protein_expression,HGBR,P4,347,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.02450903709109483,0.03526580629802736,0.016563869446506584,-0.36052433438352405,,,,,,S2_candidate_converged,8.504635870609906,0.43155595156594523,0.6615863015652546,0.31845963301854996
LODO,pendigits,HGBR,P4,313,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.04990946057204196,0.07214944467817606,0.028834500259253496,0.010179476115482644,,,,,,S2_candidate_converged,15.621661159049133,1.6293347609865556,8.653123320689678,1.8853132888422464
LODO,satimage,HGBR,P4,341,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",0.035583152318507186,0.04997645558768832,0.023853421822658354,-0.07242413663406921,,,,,,S2_candidate_converged,12.13385494061095,0.8516973245698902,13.031138926037922,1.292157801384303
