dataset_id,outer_fold,condition,n_seeds,mean,variance,minimum,maximum,unique_values
glass,0,mcar_mild,5,-0.00924284713852328,3.699066799555167e-05,-0.0141057730100651,0.0,3
glass,0,mcar_severe,5,0.05124802043861347,0.000771592980002557,0.0200486318768509,0.1035552764431521,3
glass,0,measurement_noise_mild,5,-0.0049495007615019205,4.328460150743721e-07,-0.0059771630393652,-0.0038969166624211,3
glass,0,measurement_noise_severe,5,-0.014764908151284482,0.0002210441619531176,-0.0264148938635844,0.0093170574967519,3
glass,0,outliers_mild,5,0.0184241944254681,3.165791790138238e-05,0.0104446845374632,0.0281017895289923,3
glass,0,outliers_severe,5,0.041083443280089116,1.2692824974162563e-05,0.0356195251201406,0.0439255134563388,3
glass,0,scale_mild,5,-0.029617411247178475,0.00047630236290389406,-0.0473699643988424,0.0,3
glass,0,scale_severe,5,-0.034905690022821304,0.00042037174406749176,-0.0515176944070654,-0.0059771630393652,3
glass,1,class_prevalence_mild,5,0.0226628420494229,0.00031195797005343777,-0.0126618218585855,0.031494008026425,2
glass,1,class_prevalence_severe,5,-0.06666904775896716,0.0011725486683514213,-0.0837902967521877,0.001815948213915,2
glass,1,local_overlap_mild,5,0.0180402348882452,8.136251870576481e-05,0.0,0.0225502936103065,2
glass,1,local_overlap_severe,5,0.00613683955246564,6.348994131836557e-05,-0.0097992755724154,0.0101208683336859,2
glass,1,location_mild,5,0.00663262143620902,0.00017596666846423763,0.0,0.0331631071810451,2
glass,1,location_severe,5,-0.006826222829622579,0.0003997866286755216,-0.0168235553322895,0.0331631071810451,2
glass,1,mcar_mild,5,0.00809229342499344,0.00026194085150476823,0.0,0.0404614671249672,2
glass,1,mcar_severe,5,0.03837273203733236,0.0002794295015896713,0.0300146595683107,0.071805021913419,2
glass,1,measurement_noise_mild,5,0.01676287850779118,0.00013397669427528964,-0.0063867819022701,0.0225502936103065,2
glass,1,measurement_noise_severe,5,0.014034471588867442,2.5794973649497433e-05,0.0114950339715249,0.0241922220582376,2
glass,1,outliers_mild,5,0.01188691787846786,5.482634852921566e-06,0.0072039124960573,0.0130576692240705,2
glass,1,outliers_severe,5,0.02630577066849858,1.0936553301777276e-05,0.0246522476642908,0.0329198626853297,2
glass,1,scale_mild,5,-0.009274718675793218,0.00022793973946584777,-0.0168235553322895,0.0209206279501919,2
glass,1,scale_severe,5,-0.04222546081229194,0.000996857131499872,-0.0580119830029129,0.0209206279501919,2
glass,2,class_prevalence_mild,5,-0.08009121545538847,0.0009839194477810017,-0.100534356291719,-0.0195502411773846,3
glass,2,class_prevalence_severe,5,-0.08933885233119368,0.009145667489381091,-0.2475938729369988,0.0542291924429423,3
glass,2,local_overlap_mild,5,0.002865542618804679,0.00021166746345963497,-0.0057636283764613,0.0316185982234073,3
glass,2,local_overlap_severe,5,0.009776577961440899,0.0003631093688595237,-0.0057636283764613,0.0345551767131811,3
glass,2,location_mild,5,-0.00579613511616324,0.0004439314377986471,-0.016356085165166,0.0363431540296192,3
glass,2,location_severe,5,0.02132485446027306,0.0004887112991578242,0.0053466750612095,0.0615523490950376,3
glass,2,mcar_mild,5,-0.00612895408910765,0.00019026199328789952,-0.016356085165166,0.0183455640441445,3
glass,2,mcar_severe,5,0.005094779028673601,0.0007871138200034397,-0.0177653283276679,0.0422296972972268,3
glass,2,measurement_noise_mild,5,-0.0059130834218788595,0.00030036567175043715,-0.0146289016695422,0.0287489994425994,3
glass,2,measurement_noise_severe,5,-0.007314966033567199,0.00032515391683721667,-0.016356085165166,0.0287489994425994,3
glass,2,outliers_mild,5,0.0119021863262289,0.00022670643161196556,-0.00739158546049,0.0391123461078256,3
glass,2,outliers_severe,5,0.018490202503395062,0.0007240760591818834,-0.0019064272088627,0.0718103525051228,3
glass,2,scale_mild,5,0.01800499250507278,0.0002770494794591857,0.0091624961452784,0.0512639267981995,4
glass,2,scale_severe,5,0.0034698649378919,0.0009411726424857977,-0.018283853412485,0.0611846695621815,4
glass,3,class_prevalence_mild,5,0.017876901870195437,0.0026249910196732692,-0.0845924305112204,0.0434942349655494,2
glass,3,class_prevalence_severe,5,0.01247570661121726,0.0003226173882344231,-0.0234473995036177,0.021456483139926,2
glass,3,local_overlap_mild,5,0.0299468114131499,6.657163610465902e-07,0.0283149825482911,0.0303547686293646,2
glass,3,local_overlap_severe,5,0.06480876015037702,0.0005165935621763605,0.0193513707763111,0.0761731074938935,2
glass,3,location_mild,5,-0.059913240035933804,0.00039548576707438415,-0.0812624050125875,-0.0282040153976942,3
glass,3,location_severe,5,-0.08597985465251556,1.4503760481333601e-05,-0.0908208569428766,-0.0814823303828639,3
glass,3,mcar_mild,5,0.032200227127266626,0.0006432043272762158,-0.0185227194462997,0.0448809637706582,2
glass,3,mcar_severe,5,0.06569709974524482,0.00020867658164407335,0.0584742785920514,0.0945883843580185,2
glass,3,measurement_noise_mild,5,-0.01326956236755292,0.000264121928139565,-0.0331739059188823,0.0,2
glass,3,measurement_noise_severe,5,0.00019992030934859996,0.00034852652916568473,-0.0294389364723265,0.0295963695398848,3
glass,3,outliers_mild,5,-0.02356929585022008,6.243052243852766e-05,-0.0393718934137256,-0.0196186464593437,2
glass,3,outliers_severe,5,-0.02301093576574994,7.411560895393509e-05,-0.0402290203228585,-0.0187064146264728,2
