evaluation,outer_group,regressor,feature_block,n_test,selected_params,sum_absolute_error,sum_squared_error,sum_observed,sum_observed_squared,mae,rmse,median_absolute_error,r2,replication_arm
LOSFO,class_prevalence,HGBR,P3_delta,594,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",37.95616649421046,5.3954573240136865,-15.572056236653747,5.121869426666818,0.0638992701922735,0.09530614611995666,0.037437223641821046,-0.1446479977537003,fully_corrected_600
LOSFO,local_overlap,HGBR,P3_delta,594,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",40.947371815673606,9.593439886761011,38.23435021698634,10.178305903323121,0.0689349693866559,0.12708490154197846,0.019301777216042072,-0.24311592752372468,fully_corrected_600
LOSFO,location,HGBR,P3_delta,594,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",19.176548378362686,1.4806409023090872,4.11539489610647,1.1575540727720108,0.03228375147872506,0.049926560583509055,0.019659535749144554,-0.31141407786727804,fully_corrected_600
LOSFO,mcar,HGBR,P3_delta,589,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",32.054667163894436,3.3265231391283168,16.710222294897356,2.7058730315121444,0.054422185337681554,0.0751514954280588,0.03763971109514506,-0.4905141589591968,fully_corrected_600
LOSFO,measurement_noise,HGBR,P3_delta,589,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",16.009780529914746,0.7436837986515517,1.053542150731214,0.2489764063663639,0.027181291222266122,0.035533379382521345,0.02049700527749304,-2.0097452816976227,fully_corrected_600
LOSFO,outliers,HGBR,P3_delta,591,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",19.697406910926233,1.4161767231920686,19.847471858288642,1.7240665084702402,0.03332894570376689,0.0489513851725165,0.021336781289843613,-0.33913420828978214,fully_corrected_600
LOSFO,scale,HGBR,P3_delta,594,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",13.681619400759597,0.6216896435625145,-3.6088073761687354,0.38250933557749134,0.023033029294208078,0.03235143832278643,0.014821179224378637,-0.7241174956693925,fully_corrected_600
LOSFO,class_prevalence,HGBR,P4,594,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",39.80585342161734,5.857784703366558,-15.572056236653747,5.121869426666818,0.06701322124851404,0.09930554067980302,0.040108516653599685,-0.24273089922113433,fully_corrected_600
LOSFO,local_overlap,HGBR,P4,594,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",37.78765067588908,9.103835288842188,38.23435021698634,10.178305903323121,0.06361557352843279,0.12379952356567395,0.014103682807939789,-0.1796730664597117,fully_corrected_600
LOSFO,location,HGBR,P4,594,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",22.39249257572029,1.6935828143477396,4.11539489610647,1.1575540727720108,0.03769779894902406,0.05339615640759116,0.026871191087069132,-0.5000182294748428,fully_corrected_600
LOSFO,mcar,HGBR,P4,589,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",31.79004019744208,3.8224183295785767,16.710222294897356,2.7058730315121444,0.05397290356102221,0.08055851651641345,0.02690213731974992,-0.7127097583319293,fully_corrected_600
LOSFO,measurement_noise,HGBR,P4,589,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",12.933769339230398,0.6329682777086864,1.053542150731214,0.2489764063663639,0.02195886135692767,0.03278183991736718,0.01345117976284869,-1.5616710902567332,fully_corrected_600
LOSFO,outliers,HGBR,P4,591,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",20.329863397673574,1.5194779373610054,19.847471858288642,1.7240665084702402,0.0343990920434409,0.05070531193886167,0.020427363472589784,-0.4368156539639396,fully_corrected_600
LOSFO,scale,HGBR,P4,594,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 7}",15.298039917697558,0.7495038425021712,-3.6088073761687354,0.38250933557749134,0.025754275955719795,0.03552169732210703,0.017388811437070436,-1.0785816545446258,fully_corrected_600
