dataset_id,outer_fold,condition,method,seed,K,source_model_status,candidate_model_status,source_converged,candidate_converged,source_degenerate,candidate_degenerate,usable,reference_bank_sha256,current_bank_sha256,shift_spec_sha256,shift_spec_file_sha256,shift_replay_sha256,source_model_fingerprint,candidate_model_fingerprint,alignment_permutation,alignment_best_cost,alignment_second_best_cost,alignment_global_margin,alignment_ambiguous,D_U_R,D_U_R_median,D_U_R_p95,D_U_C,D_U_C_median,D_U_C_p95,D_V,D_V_median,D_V_max,entropy_source_current,entropy_candidate_current,entropy_signed_change,D_H,mass_source_current,mass_candidate_current,D_M,D_X,mmd_sigma,mmd_bandwidth_status,FPC,PE,PE_norm,XB_soft_m2,XB_status,silhouette,silhouette_status,runtime_source_fit,runtime_candidate_fit,runtime_alignment,runtime_signals,runtime_mmd,runtime_total,signal_protocol_sha256,signal_record_sha256,replication_arm,shift_family,severity,delta_ari,ari_clean,ari_condition,source_policy_status,candidate_policy_status,source_final_shift,candidate_final_shift,source_n_iter,candidate_n_iter,class_valid,duplicate_group_isolation,primary_eligible,Delta_FPC,Delta_PE,Delta_XB_soft_m2,Delta_silhouette,reference_FPC,reference_PE,reference_XB_soft_m2,reference_silhouette,corrected_split_sha256,task_input_fingerprint
breast_cancer_wisconsin_diagnostic,0,class_prevalence_mild,fcm_adaptive,1,2,SUCCESS,SUCCESS,True,True,False,False,True,a0de0bf9382f400b74d8e1b211505e71e5d941b18e02bba9e65e66a9591b2d4f,59a57f72a174f2396176ceaa639d76ecc3d73b8e2dfa514697405a1b42b81ee8,93bde5c607decdc13d76208ce04149775c80040cd0b8ddf043a56ad1864ea228,hypothesis_y1_in_memory_shift,hypothesis_y1_in_memory_shift,f9bb0fd56dfb567c66c7e38a6dc8630f5a9cb74c83b160693cf521dc626f1925,91f6509e5190c475275ba49989fb73ebb948e4ea6c2879179f92393f1b0d68de,"[1, 0]",0.2183233,2.3525257,2.1342024,False,0.0086821,0.0,0.0175724,0.0169432,0.0,0.0336739,0.1801118,0.1801118,0.2079861,0.050778,0.0252401,-0.0255379,0.0255379,"[0.4645738, 0.5354262]","[0.4438612, 0.5561388]",0.0003121,0.028977,6.3616337,SUCCESS,0.9772092,0.0351966,0.050778,0.404633,SUCCESS,0.2968614,SUCCESS,0.0,0.0,0.00047,0.00106,0.00118,0.00565,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,a3ba4a754d05a600c0dcc39e10dea69cb152552d3143f01146238dce53387429,duplicate_corrected_150_all,class_prevalence,mild,0.1204293508098522,0.797513439373493,0.6770840885636407,SUCCESS_CONVERGED,SUCCESS_CONVERGED,8.407835675912946e-06,5.560986226454878e-06,11,13,True,True,True,-0.0065279999999999,0.0086359,-0.0331673999999999,-0.0535404999999999,0.9837372,0.0265607,0.4378004,0.3504019,fb8c5d886c5bd70cbdb470453a3ac6bb60f90a96275ac1d0373f299ad6c2c07b,c44bf4a3ca006bf3b0aea67dc124014e1c0ab5f1c37055a4adda170bde0d306f
breast_cancer_wisconsin_diagnostic,0,class_prevalence_mild,fcm_adaptive,2,2,SUCCESS,SUCCESS,True,True,False,False,True,a0de0bf9382f400b74d8e1b211505e71e5d941b18e02bba9e65e66a9591b2d4f,59a57f72a174f2396176ceaa639d76ecc3d73b8e2dfa514697405a1b42b81ee8,93bde5c607decdc13d76208ce04149775c80040cd0b8ddf043a56ad1864ea228,hypothesis_y1_in_memory_shift,hypothesis_y1_in_memory_shift,7077c87bf04eb5ed00b14aa41f77e42b4337ddf1c536413b5fe2656a330c1037,7f31ef9af4f97a0061bd77f0b00c491a598a044f36a765db90568ed0952c14ea,"[1, 0]",0.2183234,2.3525256,2.1342022,False,0.0086822,0.0,0.0175723,0.0169432,0.0,0.0336739,0.1801119,0.1801119,0.2079862,0.0507779,0.0252401,-0.0255378,0.0255378,"[0.4645739, 0.5354261]","[0.4438612, 0.5561388]",0.0003121,0.028977,6.3616337,SUCCESS,0.9772093,0.0351965,0.0507779,0.404633,SUCCESS,0.2968614,SUCCESS,0.0,0.0,0.00028,0.00065,0.0,0.00353,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,246246795cf1fb056ad4dfdea6814232577dcf0bb4e0b8edbe08e59be346b0da,duplicate_corrected_150_all,class_prevalence,mild,0.1204293508098522,0.797513439373493,0.6770840885636407,SUCCESS_CONVERGED,SUCCESS_CONVERGED,9.989590244691577e-06,9.19394044335925e-06,16,12,True,True,True,-0.0065279,0.0086357999999999,-0.0331672999999999,-0.0535404999999999,0.9837372,0.0265607,0.4378003,0.3504019,fb8c5d886c5bd70cbdb470453a3ac6bb60f90a96275ac1d0373f299ad6c2c07b,c44bf4a3ca006bf3b0aea67dc124014e1c0ab5f1c37055a4adda170bde0d306f
breast_cancer_wisconsin_diagnostic,0,class_prevalence_mild,fcm_adaptive,3,2,SUCCESS,SUCCESS,True,True,False,False,True,a0de0bf9382f400b74d8e1b211505e71e5d941b18e02bba9e65e66a9591b2d4f,59a57f72a174f2396176ceaa639d76ecc3d73b8e2dfa514697405a1b42b81ee8,93bde5c607decdc13d76208ce04149775c80040cd0b8ddf043a56ad1864ea228,hypothesis_y1_in_memory_shift,hypothesis_y1_in_memory_shift,84beaee5f929672dc78d6728a5fdd49f01bd50b10c0cae64128af8217e9d91ad,c1179609782bcb7af2189ca9bf563cbc86db8823c4a3778bf76cd7385a2e80d1,"[0, 1]",0.2183233,2.3525256,2.1342023,False,0.0086821,0.0,0.0175724,0.0169432,0.0,0.0336737,0.1801118,0.1801118,0.207986,0.0507779,0.0252401,-0.0255378,0.0255378,"[0.4645738, 0.5354262]","[0.4438612, 0.5561388]",0.0003121,0.028977,6.3616337,SUCCESS,0.9772093,0.0351966,0.0507779,0.404633,SUCCESS,0.2968614,SUCCESS,0.0,0.0,0.00037,0.00088,0.0,0.00439,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,fe21f9ad48af1afeba910af07ffa0e2b26bc10b775a10343787a0a30a2e3fb0f,duplicate_corrected_150_all,class_prevalence,mild,0.1204293508098522,0.797513439373493,0.6770840885636407,SUCCESS_CONVERGED,SUCCESS_CONVERGED,8.434565122547705e-06,6.133393321709224e-06,17,16,True,True,True,-0.0065279,0.0086359,-0.0331672999999999,-0.0535404999999999,0.9837372,0.0265607,0.4378003,0.3504019,fb8c5d886c5bd70cbdb470453a3ac6bb60f90a96275ac1d0373f299ad6c2c07b,c44bf4a3ca006bf3b0aea67dc124014e1c0ab5f1c37055a4adda170bde0d306f
breast_cancer_wisconsin_diagnostic,0,class_prevalence_mild,fcm_adaptive,4,2,SUCCESS,SUCCESS,True,True,False,False,True,a0de0bf9382f400b74d8e1b211505e71e5d941b18e02bba9e65e66a9591b2d4f,59a57f72a174f2396176ceaa639d76ecc3d73b8e2dfa514697405a1b42b81ee8,93bde5c607decdc13d76208ce04149775c80040cd0b8ddf043a56ad1864ea228,hypothesis_y1_in_memory_shift,hypothesis_y1_in_memory_shift,5de46b72801831b230d0db040e91e852e982f847c53f5efd3ff5016f07e20d16,ee561089a3084495785b05343c5b86aae0caf4493caf8ba641ef1048516a2f8d,"[0, 1]",0.2183231,2.3525257,2.1342025,False,0.0086822,0.0,0.0175727,0.0169431,0.0,0.0336734,0.1801116,0.1801116,0.2079859,0.0507779,0.0252402,-0.0255377,0.0255377,"[0.4645737, 0.5354263]","[0.4438611, 0.5561389]",0.0003121,0.028977,6.3616337,SUCCESS,0.9772092,0.0351966,0.0507779,0.4046331,SUCCESS,0.2968614,SUCCESS,0.0,0.0,0.00043,0.00102,0.0,0.00448,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,464bb9c770b558df2659e2e8913b1678eb841ca270b96382f137a5fa69083297,duplicate_corrected_150_all,class_prevalence,mild,0.1204293508098522,0.797513439373493,0.6770840885636407,SUCCESS_CONVERGED,SUCCESS_CONVERGED,5.765998930667761e-06,6.7109165127284765e-06,14,13,True,True,True,-0.0065279999999999,0.0086359,-0.0331673999999999,-0.0535404999999999,0.9837372,0.0265607,0.4378005,0.3504019,fb8c5d886c5bd70cbdb470453a3ac6bb60f90a96275ac1d0373f299ad6c2c07b,c44bf4a3ca006bf3b0aea67dc124014e1c0ab5f1c37055a4adda170bde0d306f
breast_cancer_wisconsin_diagnostic,0,class_prevalence_mild,fcm_adaptive,5,2,SUCCESS,SUCCESS,True,True,False,False,True,a0de0bf9382f400b74d8e1b211505e71e5d941b18e02bba9e65e66a9591b2d4f,59a57f72a174f2396176ceaa639d76ecc3d73b8e2dfa514697405a1b42b81ee8,93bde5c607decdc13d76208ce04149775c80040cd0b8ddf043a56ad1864ea228,hypothesis_y1_in_memory_shift,hypothesis_y1_in_memory_shift,dc27dad73c708ba5654fdde47f02b22d75f41fe491443aaf725e700b42ff8e64,6a383025cccb1be063e8126bbe48a2bc40e2a0e318221e73a250f9fb713894fb,"[1, 0]",0.2183223,2.352526,2.1342038,False,0.008682,0.0,0.0175724,0.0169428,0.0,0.0336712,0.1801113,0.1801113,0.2079851,0.050778,0.0252402,-0.0255378,0.0255378,"[0.5354269, 0.4645731]","[0.5561389, 0.4438611]",0.0003121,0.028977,6.3616337,SUCCESS,0.9772092,0.0351966,0.050778,0.4046335,SUCCESS,0.2968614,SUCCESS,0.0,0.0,0.00042,0.00102,0.0,0.00422,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,6c21ecd0c3e7f57ce17e42d6913d3ff12717dd4aaf25442fedc3a160f6d9b8bb,duplicate_corrected_150_all,class_prevalence,mild,0.1204293508098522,0.797513439373493,0.6770840885636407,SUCCESS_CONVERGED,SUCCESS_CONVERGED,7.50971417018101e-06,7.103793527426676e-06,16,12,True,True,True,-0.0065281,0.0086361,-0.0331677,-0.0535404999999999,0.9837373,0.0265605,0.4378012,0.3504019,fb8c5d886c5bd70cbdb470453a3ac6bb60f90a96275ac1d0373f299ad6c2c07b,c44bf4a3ca006bf3b0aea67dc124014e1c0ab5f1c37055a4adda170bde0d306f
breast_cancer_wisconsin_diagnostic,0,class_prevalence_severe,fcm_adaptive,1,2,SUCCESS,SUCCESS,True,True,False,False,True,a0de0bf9382f400b74d8e1b211505e71e5d941b18e02bba9e65e66a9591b2d4f,8f4b35417ec943239736cd71f6c75e0d31817a0f41f736e524461460c4a80ef9,4615e09bd0ebae86054e618484e4617ce9bd04039d4814e482545720e1e6a81d,hypothesis_y1_in_memory_shift,hypothesis_y1_in_memory_shift,f9bb0fd56dfb567c66c7e38a6dc8630f5a9cb74c83b160693cf521dc626f1925,5ed6a945c41dbfc45ff98e55f18ece63e3d1abfd8426f0ab057857b376c5c1e5,"[1, 0]",0.5368627,2.3540754,1.8172126,False,0.0618603,0.0,0.555857,0.1116465,5e-07,0.9622714,0.3620414,0.3620414,0.4478393,0.0647079,0.0524891,-0.0122188,0.0122188,"[0.321726, 0.678274]","[0.4479017, 0.5520983]",0.0121697,0.0797378,6.3616337,SUCCESS,0.9710418,0.0448521,0.0647079,0.5204323,SUCCESS,0.2624278,SUCCESS,0.0,0.0,0.00045,0.00088,0.00103,0.00456,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,e9354633cfa3ff65debe9fec3bfb94b1a08f474ef14c284c82b1d4b6a2cdfecf,duplicate_corrected_150_all,class_prevalence,severe,0.0056297276968919,0.797513439373493,0.791883711676601,SUCCESS_CONVERGED,SUCCESS_CONVERGED,8.407835675912946e-06,8.93784236383907e-06,11,23,True,True,True,-0.0126954,0.0182914,0.0826318999999999,-0.0879741,0.9837372,0.0265607,0.4378004,0.3504019,fb8c5d886c5bd70cbdb470453a3ac6bb60f90a96275ac1d0373f299ad6c2c07b,c44bf4a3ca006bf3b0aea67dc124014e1c0ab5f1c37055a4adda170bde0d306f
breast_cancer_wisconsin_diagnostic,0,class_prevalence_severe,fcm_adaptive,2,2,SUCCESS,SUCCESS,True,True,False,False,True,a0de0bf9382f400b74d8e1b211505e71e5d941b18e02bba9e65e66a9591b2d4f,8f4b35417ec943239736cd71f6c75e0d31817a0f41f736e524461460c4a80ef9,4615e09bd0ebae86054e618484e4617ce9bd04039d4814e482545720e1e6a81d,hypothesis_y1_in_memory_shift,hypothesis_y1_in_memory_shift,7077c87bf04eb5ed00b14aa41f77e42b4337ddf1c536413b5fe2656a330c1037,f42fe4d498e5e5bda2d60fd5f723ffeecce3e6cc4a60651f70f4304b92e683b0,"[1, 0]",0.5368624,2.3540754,1.8172129,False,0.0618602,0.0,0.5558532,0.1116465,5e-07,0.9622717,0.3620411,0.3620411,0.4478392,0.0647079,0.052489,-0.0122188,0.0122188,"[0.3217261, 0.6782739]","[0.4479019, 0.5520981]",0.0121697,0.0797378,6.3616337,SUCCESS,0.9710419,0.0448521,0.0647079,0.5204321,SUCCESS,0.2624278,SUCCESS,0.0,0.0,0.0005,0.0022,0.0,0.00672,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,6c644d13a28d8e496222efdbd7e13f1c90f007ea00993899f18c854e6993d573,duplicate_corrected_150_all,class_prevalence,severe,0.0056297276968919,0.797513439373493,0.791883711676601,SUCCESS_CONVERGED,SUCCESS_CONVERGED,9.989590244691577e-06,7.293854658248205e-06,16,30,True,True,True,-0.0126952999999999,0.0182914,0.0826317999999999,-0.0879741,0.9837372,0.0265607,0.4378003,0.3504019,fb8c5d886c5bd70cbdb470453a3ac6bb60f90a96275ac1d0373f299ad6c2c07b,c44bf4a3ca006bf3b0aea67dc124014e1c0ab5f1c37055a4adda170bde0d306f
breast_cancer_wisconsin_diagnostic,0,class_prevalence_severe,fcm_adaptive,3,2,SUCCESS,SUCCESS,True,True,False,False,True,a0de0bf9382f400b74d8e1b211505e71e5d941b18e02bba9e65e66a9591b2d4f,8f4b35417ec943239736cd71f6c75e0d31817a0f41f736e524461460c4a80ef9,4615e09bd0ebae86054e618484e4617ce9bd04039d4814e482545720e1e6a81d,hypothesis_y1_in_memory_shift,hypothesis_y1_in_memory_shift,84beaee5f929672dc78d6728a5fdd49f01bd50b10c0cae64128af8217e9d91ad,3fb3be6315c6d2b0d694c7cca8e644397592d7113573ab02d1830c3af1d120c2,"[0, 1]",0.8876988,2.2948561,1.4071573,False,0.1204055,1e-07,0.9845799,0.2278346,5.3e-06,0.9974927,0.5945354,0.5945354,0.7380535,0.0647078,0.0414598,-0.0232481,0.0232481,"[0.321726, 0.678274]","[0.5579077, 0.4420923]",0.0412481,0.0797378,6.3616337,SUCCESS,0.9710419,0.0448521,0.0647078,0.5204322,SUCCESS,0.2624278,SUCCESS,0.0,0.0,0.00041,0.00071,0.0,0.00348,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,a7f56651bccf9048d6758b48eb3873d2e5fd2559ebf49bfe99bbc8d46e7c8b5d,duplicate_corrected_150_all,class_prevalence,severe,0.0056297276968919,0.797513439373493,0.791883711676601,SUCCESS_CONVERGED,SUCCESS_CONVERGED,8.434565122547705e-06,6.906728914054032e-06,17,18,True,True,True,-0.0126952999999999,0.0182914,0.0826319,-0.0879741,0.9837372,0.0265607,0.4378003,0.3504019,fb8c5d886c5bd70cbdb470453a3ac6bb60f90a96275ac1d0373f299ad6c2c07b,c44bf4a3ca006bf3b0aea67dc124014e1c0ab5f1c37055a4adda170bde0d306f
breast_cancer_wisconsin_diagnostic,0,class_prevalence_severe,fcm_adaptive,4,2,SUCCESS,SUCCESS,True,True,False,False,True,a0de0bf9382f400b74d8e1b211505e71e5d941b18e02bba9e65e66a9591b2d4f,8f4b35417ec943239736cd71f6c75e0d31817a0f41f736e524461460c4a80ef9,4615e09bd0ebae86054e618484e4617ce9bd04039d4814e482545720e1e6a81d,hypothesis_y1_in_memory_shift,hypothesis_y1_in_memory_shift,5de46b72801831b230d0db040e91e852e982f847c53f5efd3ff5016f07e20d16,e9bc2dbc89c9b9fc25399165c70d441531cc49b0c29013c2a49b20feb3615bbc,"[0, 1]",0.3221626,2.3783973,2.0562348,False,0.0218468,0.0,0.1104742,0.0149791,0.0,0.082837,0.2429363,0.2429363,0.2531314,0.0647078,0.0285387,-0.0361691,0.0361691,"[0.3217259, 0.6782741]","[0.3126891, 0.6873109]",6.8e-05,0.0797378,6.3616337,SUCCESS,0.9710419,0.044852,0.0647078,0.5204324,SUCCESS,0.2624278,SUCCESS,0.0,0.0,0.00049,0.00153,0.0,0.00493,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,5fbe86dd8786af16ce929eb5bbdaa8548f9b17537b09cc51c013e4ffd760fc2f,duplicate_corrected_150_all,class_prevalence,severe,0.0056297276968919,0.797513439373493,0.791883711676601,SUCCESS_CONVERGED,SUCCESS_CONVERGED,5.765998930667761e-06,5.178327625373626e-06,14,15,True,True,True,-0.0126952999999999,0.0182913,0.0826319,-0.0879741,0.9837372,0.0265607,0.4378005,0.3504019,fb8c5d886c5bd70cbdb470453a3ac6bb60f90a96275ac1d0373f299ad6c2c07b,c44bf4a3ca006bf3b0aea67dc124014e1c0ab5f1c37055a4adda170bde0d306f
breast_cancer_wisconsin_diagnostic,0,class_prevalence_severe,fcm_adaptive,5,2,SUCCESS,SUCCESS,True,True,False,False,True,a0de0bf9382f400b74d8e1b211505e71e5d941b18e02bba9e65e66a9591b2d4f,8f4b35417ec943239736cd71f6c75e0d31817a0f41f736e524461460c4a80ef9,4615e09bd0ebae86054e618484e4617ce9bd04039d4814e482545720e1e6a81d,hypothesis_y1_in_memory_shift,hypothesis_y1_in_memory_shift,dc27dad73c708ba5654fdde47f02b22d75f41fe491443aaf725e700b42ff8e64,ecd16894855ea335e6b377d4e25dcee8a40103b6a722b8da24746da4a0154c6d,"[0, 1]",0.8877049,2.2948557,1.4071508,False,0.1204065,1e-07,0.9845808,0.2278366,5.3e-06,0.9974929,0.5945399,0.5945399,0.7380588,0.0647075,0.0414576,-0.0232499,0.0232499,"[0.6782747, 0.3217253]","[0.4420915, 0.5579085]",0.0412486,0.0797378,6.3616337,SUCCESS,0.971042,0.0448518,0.0647075,0.5204332,SUCCESS,0.2624278,SUCCESS,0.0,0.0,0.00137,0.00126,0.0,0.00977,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,4c69d448fa2c6ed79f1dd52ed8eea156328a2e659c17346699a7357af96bf4bf,duplicate_corrected_150_all,class_prevalence,severe,0.0056297276968919,0.797513439373493,0.791883711676601,SUCCESS_CONVERGED,SUCCESS_CONVERGED,7.50971417018101e-06,7.931722598105156e-06,16,19,True,True,True,-0.0126953,0.0182912999999999,0.082632,-0.0879741,0.9837373,0.0265605,0.4378012,0.3504019,fb8c5d886c5bd70cbdb470453a3ac6bb60f90a96275ac1d0373f299ad6c2c07b,c44bf4a3ca006bf3b0aea67dc124014e1c0ab5f1c37055a4adda170bde0d306f
breast_cancer_wisconsin_diagnostic,0,clean,fcm_adaptive,1,2,SUCCESS,SUCCESS,True,True,False,False,True,a0de0bf9382f400b74d8e1b211505e71e5d941b18e02bba9e65e66a9591b2d4f,e219652740295e85a585723471a39247219395f23d5c391327ab7d920e22ed59,0f86c81b2a7353a2006f1c470c602dba5f857b6472adc7b9eb19c6f035aebb00,hypothesis_y1_in_memory_shift,hypothesis_y1_in_memory_shift,f9bb0fd56dfb567c66c7e38a6dc8630f5a9cb74c83b160693cf521dc626f1925,27e71541b8dd7b2674feb188c3f2e9db2be570bc437a88873b4ce0b2a46514f5,"[1, 0]",0.1673341,2.4080029,2.2406688,False,0.0037194,0.0,0.009131,0.0081686,0.0,0.0358027,0.1408361,0.1408361,0.1893392,0.055976,0.0281705,-0.0278055,0.0278055,"[0.6713659, 0.3286341]","[0.6702895, 0.3297105]",9e-07,0.0019764,6.3616337,SUCCESS,0.9744077,0.0387996,0.055976,0.4272995,SUCCESS,0.3268165,SUCCESS,0.0,0.0,0.00043,0.001,0.012,0.01738,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,2e9655184e82120b12a0da201646e052241cb23c83af5940441d9e289b5556ab,duplicate_corrected_150_all,clean,none,0.0,0.797513439373493,0.797513439373493,SUCCESS_CONVERGED,SUCCESS_CONVERGED,8.407835675912946e-06,4.898854244938767e-06,11,16,True,True,True,-0.0093294999999999,0.0122388999999999,-0.0105008999999999,-0.0235853999999999,0.9837372,0.0265607,0.4378004,0.3504019,fb8c5d886c5bd70cbdb470453a3ac6bb60f90a96275ac1d0373f299ad6c2c07b,c44bf4a3ca006bf3b0aea67dc124014e1c0ab5f1c37055a4adda170bde0d306f
breast_cancer_wisconsin_diagnostic,0,clean,fcm_adaptive,2,2,SUCCESS,SUCCESS,True,True,False,False,True,a0de0bf9382f400b74d8e1b211505e71e5d941b18e02bba9e65e66a9591b2d4f,e219652740295e85a585723471a39247219395f23d5c391327ab7d920e22ed59,0f86c81b2a7353a2006f1c470c602dba5f857b6472adc7b9eb19c6f035aebb00,hypothesis_y1_in_memory_shift,hypothesis_y1_in_memory_shift,7077c87bf04eb5ed00b14aa41f77e42b4337ddf1c536413b5fe2656a330c1037,930fb4c28e6d0f71924832109c715a1c3b3141df583656aaa930ecd64219144e,"[1, 0]",0.1673338,2.4080029,2.2406691,False,0.0037194,0.0,0.0091307,0.0081685,0.0,0.0358022,0.140836,0.140836,0.1893391,0.055976,0.0281705,-0.0278055,0.0278055,"[0.671366, 0.328634]","[0.6702896, 0.3297104]",9e-07,0.0019764,6.3616337,SUCCESS,0.9744078,0.0387996,0.055976,0.4272995,SUCCESS,0.3268165,SUCCESS,0.0,0.0,0.00054,0.00292,0.0,0.00818,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,504a88098df79ca3b523dddcf135ae1f3f66e219666716907004fd9639253b18,duplicate_corrected_150_all,clean,none,0.0,0.797513439373493,0.797513439373493,SUCCESS_CONVERGED,SUCCESS_CONVERGED,9.989590244691577e-06,6.876885811968779e-06,16,16,True,True,True,-0.0093293999999999,0.0122388999999999,-0.0105007999999999,-0.0235853999999999,0.9837372,0.0265607,0.4378003,0.3504019,fb8c5d886c5bd70cbdb470453a3ac6bb60f90a96275ac1d0373f299ad6c2c07b,c44bf4a3ca006bf3b0aea67dc124014e1c0ab5f1c37055a4adda170bde0d306f
breast_cancer_wisconsin_diagnostic,0,clean,fcm_adaptive,3,2,SUCCESS,SUCCESS,True,True,False,False,True,a0de0bf9382f400b74d8e1b211505e71e5d941b18e02bba9e65e66a9591b2d4f,e219652740295e85a585723471a39247219395f23d5c391327ab7d920e22ed59,0f86c81b2a7353a2006f1c470c602dba5f857b6472adc7b9eb19c6f035aebb00,hypothesis_y1_in_memory_shift,hypothesis_y1_in_memory_shift,84beaee5f929672dc78d6728a5fdd49f01bd50b10c0cae64128af8217e9d91ad,cc3cd83063a5ab2665ec6b8babbc27ebcca711a0a7f3b5772ccf443e3cc4f989,"[0, 1]",0.1673333,2.4080023,2.240669,False,0.0037193,0.0,0.0091302,0.0081685,0.0,0.0358014,0.1408359,0.1408359,0.1893389,0.055976,0.0281709,-0.0278051,0.0278051,"[0.671366, 0.328634]","[0.6702893, 0.3297107]",9e-07,0.0019764,6.3616337,SUCCESS,0.9744078,0.0387996,0.055976,0.4272995,SUCCESS,0.3268165,SUCCESS,0.0,0.0,0.0005,0.00126,0.0,0.00583,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,471a28583cd9ab298595742533493509c3c533851a55063d9253dafcf10b77c0,duplicate_corrected_150_all,clean,none,0.0,0.797513439373493,0.797513439373493,SUCCESS_CONVERGED,SUCCESS_CONVERGED,8.434565122547705e-06,7.102315236182011e-06,17,16,True,True,True,-0.0093293999999999,0.0122388999999999,-0.0105007999999999,-0.0235853999999999,0.9837372,0.0265607,0.4378003,0.3504019,fb8c5d886c5bd70cbdb470453a3ac6bb60f90a96275ac1d0373f299ad6c2c07b,c44bf4a3ca006bf3b0aea67dc124014e1c0ab5f1c37055a4adda170bde0d306f
breast_cancer_wisconsin_diagnostic,0,clean,fcm_adaptive,4,2,SUCCESS,SUCCESS,True,True,False,False,True,a0de0bf9382f400b74d8e1b211505e71e5d941b18e02bba9e65e66a9591b2d4f,e219652740295e85a585723471a39247219395f23d5c391327ab7d920e22ed59,0f86c81b2a7353a2006f1c470c602dba5f857b6472adc7b9eb19c6f035aebb00,hypothesis_y1_in_memory_shift,hypothesis_y1_in_memory_shift,5de46b72801831b230d0db040e91e852e982f847c53f5efd3ff5016f07e20d16,5e7c14174f4cb6b16aaa1c8d797133c97c7d124b64f901be9d219579e9edae51,"[0, 1]",0.1673334,2.4080023,2.2406689,False,0.0037193,0.0,0.0091303,0.0081685,0.0,0.0358015,0.1408359,0.1408359,0.1893389,0.055976,0.0281709,-0.027805,0.027805,"[0.6713658, 0.3286342]","[0.6702893, 0.3297107]",9e-07,0.0019764,6.3616337,SUCCESS,0.9744077,0.0387996,0.055976,0.4272996,SUCCESS,0.3268165,SUCCESS,0.0,0.0,0.00043,0.00106,0.0,0.00647,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,4b6a83d2b9b4348011c3d5341acc85c8dabd646f3543186d2b3463cd46f0e3d2,duplicate_corrected_150_all,clean,none,0.0,0.797513439373493,0.797513439373493,SUCCESS_CONVERGED,SUCCESS_CONVERGED,5.765998930667761e-06,7.86129650877025e-06,14,18,True,True,True,-0.0093294999999999,0.0122388999999999,-0.0105008999999999,-0.0235853999999999,0.9837372,0.0265607,0.4378005,0.3504019,fb8c5d886c5bd70cbdb470453a3ac6bb60f90a96275ac1d0373f299ad6c2c07b,c44bf4a3ca006bf3b0aea67dc124014e1c0ab5f1c37055a4adda170bde0d306f
breast_cancer_wisconsin_diagnostic,0,clean,fcm_adaptive,5,2,SUCCESS,SUCCESS,True,True,False,False,True,a0de0bf9382f400b74d8e1b211505e71e5d941b18e02bba9e65e66a9591b2d4f,e219652740295e85a585723471a39247219395f23d5c391327ab7d920e22ed59,0f86c81b2a7353a2006f1c470c602dba5f857b6472adc7b9eb19c6f035aebb00,hypothesis_y1_in_memory_shift,hypothesis_y1_in_memory_shift,dc27dad73c708ba5654fdde47f02b22d75f41fe491443aaf725e700b42ff8e64,da0e163713fa4db266f336e218cec60b171ea8e1422efa8dd4f1b97227fb519a,"[1, 0]",0.1673343,2.4080025,2.2406681,False,0.0037195,0.0,0.0091314,0.0081687,0.0,0.0358023,0.1408362,0.1408362,0.189339,0.055976,0.028171,-0.027805,0.027805,"[0.328635, 0.671365]","[0.3297108, 0.6702892]",9e-07,0.0019764,6.3616337,SUCCESS,0.9744077,0.0387996,0.055976,0.4273001,SUCCESS,0.3268165,SUCCESS,0.0,0.0,0.00046,0.00108,0.0,0.00554,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,98f79138df6df1bb10908970d9aa11cfff08b6e202920ede26c73e6ef1f5c5cc,duplicate_corrected_150_all,clean,none,0.0,0.797513439373493,0.797513439373493,SUCCESS_CONVERGED,SUCCESS_CONVERGED,7.50971417018101e-06,8.768717032897009e-06,16,22,True,True,True,-0.0093296,0.0122390999999999,-0.0105010999999999,-0.0235853999999999,0.9837373,0.0265605,0.4378012,0.3504019,fb8c5d886c5bd70cbdb470453a3ac6bb60f90a96275ac1d0373f299ad6c2c07b,c44bf4a3ca006bf3b0aea67dc124014e1c0ab5f1c37055a4adda170bde0d306f
