mae,rmse,median_absolute_error,r2,feature_block,regressor,n_predictions
0.04670466347898161,0.07737852502211671,0.02698571113986663,-0.12109814822859577,P0,hist_gradient_boosting,4200
0.058987858569036655,0.08709327637484195,0.03583370862711377,-0.4202735477829036,P1,hist_gradient_boosting,4200
0.04838558173011527,0.0778101149075753,0.028133921880822366,-0.133639199010255,P2,hist_gradient_boosting,4200
0.06392587674262015,0.09162265733240943,0.04330838793408274,-0.5718406214057481,P3,hist_gradient_boosting,4200
0.050894704583937404,0.0796363622731041,0.03030723529624794,-0.18747798910340907,P4,hist_gradient_boosting,4200
0.06199097167776173,0.09303569428080609,0.03823055367346469,-0.6206974433780608,P5,hist_gradient_boosting,4200
