ami_condition,ari_clean,ari_condition,condition,dataset_id,delta_ari,method,n_evaluation_rows,nmi_condition,outer_fold,quality_record_sha256,quality_target,seed
0.1592391712072472,0.5368954033858994,0.2330347493204847,local_overlap_severe,breast_cancer_wisconsin_diagnostic,0.3038606540654146,fcm_adaptive,114,0.16488200000735845,0,30301c7f25a6b125a887f604ca519c5d5f7586977e41c5a459f9da5047176989,delta_ari,1
0.1592391712072472,0.5368954033858994,0.2330347493204847,local_overlap_severe,breast_cancer_wisconsin_diagnostic,0.3038606540654146,fcm_adaptive,114,0.16488200000735845,0,822108e4b12580ed6fc9fde7d8417f3aa47fa0ce7c20c5b346d8e89f81735527,delta_ari,2
0.1592391712072472,0.5368954033858994,0.2330347493204847,local_overlap_severe,breast_cancer_wisconsin_diagnostic,0.3038606540654146,fcm_adaptive,114,0.16488200000735845,0,4d80e7c81b0f30baf1c0b705908ea8a626505de0b35daf46db7e2ba3b029f02c,delta_ari,3
0.1592391712072472,0.5368954033858994,0.2330347493204847,local_overlap_severe,breast_cancer_wisconsin_diagnostic,0.3038606540654146,fcm_adaptive,114,0.16488200000735845,0,e6f618f75edea4be36f2c613050f5ad73c78e4fa0a1deb1583c30a5348c74ac8,delta_ari,4
0.1592391712072472,0.5368954033858994,0.2330347493204847,local_overlap_severe,breast_cancer_wisconsin_diagnostic,0.3038606540654146,fcm_adaptive,114,0.16488200000735845,0,c66d3c9fe224f166455457ba0463eb7c4fd3f67485b036f0b1fd1e5342141c06,delta_ari,5
0.43739012334462724,0.5368954033858994,0.5383598609473954,location_mild,breast_cancer_wisconsin_diagnostic,-0.0014644575614960464,fcm_adaptive,114,0.4411474775030236,0,35a49021efbefa30053e6864a971355de3b27f7bf9071794be8001b4b91150a5,delta_ari,1
0.43739012334462724,0.5368954033858994,0.5383598609473954,location_mild,breast_cancer_wisconsin_diagnostic,-0.0014644575614960464,fcm_adaptive,114,0.4411474775030236,0,4b47b92dfe63411ff8b78b44de767d84a3283b31a9b5341ce1ef9a133d63868d,delta_ari,2
0.43739012334462724,0.5368954033858994,0.5383598609473954,location_mild,breast_cancer_wisconsin_diagnostic,-0.0014644575614960464,fcm_adaptive,114,0.4411474775030236,0,63a9b06a19d30a40d0207c99d58cec84d1fd57e028947280cd1f6a05a4178313,delta_ari,3
0.43739012334462724,0.5368954033858994,0.5383598609473954,location_mild,breast_cancer_wisconsin_diagnostic,-0.0014644575614960464,fcm_adaptive,114,0.4411474775030236,0,7bffcd41cb611799628dec1fca57ff82ff12ebbe414726304a169be20218f4c6,delta_ari,4
0.43739012334462724,0.5368954033858994,0.5383598609473954,location_mild,breast_cancer_wisconsin_diagnostic,-0.0014644575614960464,fcm_adaptive,114,0.4411474775030236,0,287a3e84663bb4813878c9e73fe226bc53c35c60cc997ec9c7a0a12a3555172b,delta_ari,5
0.4985804156766316,0.5368954033858994,0.5390886219634599,location_severe,breast_cancer_wisconsin_diagnostic,-0.002193218577560496,fcm_adaptive,114,0.5018998150385888,0,3ff46c35b0680203a909a574a9847f411aef6dd5d738b106fe7bca424f56b7dd,delta_ari,1
0.4985804156766316,0.5368954033858994,0.5390886219634599,location_severe,breast_cancer_wisconsin_diagnostic,-0.002193218577560496,fcm_adaptive,114,0.5018998150385888,0,cc1d3e55ff8a7bb8cb79673b199be2a39259811d7eb0fa1b21b1d9b4f42caf36,delta_ari,2
0.4985804156766316,0.5368954033858994,0.5390886219634599,location_severe,breast_cancer_wisconsin_diagnostic,-0.002193218577560496,fcm_adaptive,114,0.5018998150385888,0,9bc7a95d107ee1fd83b52c5218908559d2950538938fda1b37e26911d045731e,delta_ari,3
0.4985804156766316,0.5368954033858994,0.5390886219634599,location_severe,breast_cancer_wisconsin_diagnostic,-0.002193218577560496,fcm_adaptive,114,0.5018998150385888,0,3b332d3038600d2e4125e9013a4b6dad6a347bde14bf1a3a0c02eee7bf81e5ce,delta_ari,4
0.4985804156766316,0.5368954033858994,0.5390886219634599,location_severe,breast_cancer_wisconsin_diagnostic,-0.002193218577560496,fcm_adaptive,114,0.5018998150385888,0,efb9ebe0c815f45d9b47506d248e88b4ae9fe7a3b0c0f186c7d65d5502159b40,delta_ari,5
0.43293595212226177,0.5368954033858994,0.5624487961155212,mcar_mild,breast_cancer_wisconsin_diagnostic,-0.02555339272962187,fcm_adaptive,114,0.4368417367464856,0,611152af173d4a5d863e47d5b9b7b26166d5acb16a0f090b1aa855189a9726d9,delta_ari,1
0.43293595212226177,0.5368954033858994,0.5624487961155212,mcar_mild,breast_cancer_wisconsin_diagnostic,-0.02555339272962187,fcm_adaptive,114,0.4368417367464856,0,91478cdacb3f264e263e3846b412bff71f6a598e81b3aa897997b0c7fca6246d,delta_ari,2
0.43293595212226177,0.5368954033858994,0.5624487961155212,mcar_mild,breast_cancer_wisconsin_diagnostic,-0.02555339272962187,fcm_adaptive,114,0.4368417367464856,0,6cce3be5dcbcd374d4ad88a99c4f80fd5bcd9d9016a6e019527ac64c03604c2c,delta_ari,3
0.43293595212226177,0.5368954033858994,0.5624487961155212,mcar_mild,breast_cancer_wisconsin_diagnostic,-0.02555339272962187,fcm_adaptive,114,0.4368417367464856,0,25e0428edccd25d8b589a6c376c6bda3d44a1e053ffe85b11a15a7757612d14a,delta_ari,4
0.43293595212226177,0.5368954033858994,0.5624487961155212,mcar_mild,breast_cancer_wisconsin_diagnostic,-0.02555339272962187,fcm_adaptive,114,0.4368417367464856,0,f69b7df5ab31f6ab3a34dceed4418a24ed2ce48d1a2facc9b864890e196a2a60,delta_ari,5
